"plot","datetime","Ta_200","Ta_200_min","Ta_200_max","rH_200","rH_200_min","rH_200_max","SWDR_200","P_RT_NRT"
"BALE008","2018-01-27 20:00:00",7.72,7.72,7.72,37.99,37.99,37.99,0,0
"BALE008","2018-01-27 21:00:00",5.59,5.59,5.59,45.39,45.39,45.39,0,0
"BALE008","2018-01-27 22:00:00",3.91,3.91,3.91,47.36,47.36,47.36,0,0
"BALE008","2018-01-27 23:00:00",2.41,2.41,2.41,48.85,48.85,48.85,0,0
"BALE008","2018-01-28 00:00:00",2.22,2.22,2.22,53.48,53.48,53.48,0,0
"BALE008","2018-01-28 01:00:00",0.91,0.91,0.91,46.13,46.13,46.13,0,0
"BALE008","2018-01-28 02:00:00",1.15,1.15,1.15,48.61,48.61,48.61,0,0
"BALE008","2018-01-28 03:00:00",-0.03,-0.03,-0.03,51.73,51.73,51.73,0,0
"BALE008","2018-01-28 04:00:00",-0.86,-0.86,-0.86,54.22,54.22,54.22,0,0
"BALE008","2018-01-28 05:00:00",-1.44,-1.44,-1.44,58.61,58.61,58.61,0,0
"BALE008","2018-01-28 06:00:00",-1.87,-1.87,-1.87,50.52,50.52,50.52,0,0
"BALE008","2018-01-28 07:00:00",-0.94,-0.94,-0.94,56.87,56.87,56.87,0.008,0
"BALE008","2018-01-28 08:00:00",2.37,2.37,2.37,38.09,38.09,38.09,0.162,0
"BALE008","2018-01-28 09:00:00",8.45,8.45,8.45,28.68,28.68,28.68,0.402,0
"BALE008","2018-01-28 10:00:00",12.4,12.4,12.4,26.53,26.53,26.53,0.629,0
"BALE008","2018-01-28 11:00:00",12.89,12.89,12.89,26.06,26.06,26.06,0.807,0
"BALE008","2018-01-28 12:00:00",13.36,13.36,13.36,27.22,27.22,27.22,0.938,0
"BALE008","2018-01-28 13:00:00",13.82,13.82,13.82,26.26,26.26,26.26,0.963,0
"BALE008","2018-01-28 14:00:00",14.46,14.46,14.46,28.18,28.18,28.18,0.937,0
"BALE008","2018-01-28 15:00:00",14.65,14.65,14.65,24.87,24.87,24.87,0.816,0
"BALE008","2018-01-28 16:00:00",14.42,14.42,14.42,27.57,27.57,27.57,0.632,0
"BALE008","2018-01-28 17:00:00",13.89,13.89,13.89,31.22,31.22,31.22,0.422,0
"BALE008","2018-01-28 18:00:00",12.25,12.25,12.25,33.93,33.93,33.93,0.188,0
"BALE008","2018-01-28 19:00:00",9.42,9.42,9.42,41.83,41.83,41.83,0.012,0
"BALE008","2018-01-28 20:00:00",7.46,7.46,7.46,46.72,46.72,46.72,0,0
"BALE008","2018-01-28 21:00:00",5.33,5.33,5.33,53.9,53.9,53.9,0,0
"BALE008","2018-01-28 22:00:00",4.43,4.43,4.43,57.1,57.1,57.1,0,0
"BALE008","2018-01-28 23:00:00",3.35,3.35,3.35,68.06,68.06,68.06,0,0
"BALE008","2018-01-29 00:00:00",2.12,2.12,2.12,75.93,75.93,75.93,0,0
"BALE008","2018-01-29 01:00:00",1.13,1.13,1.13,69.87,69.87,69.87,0,0
"BALE008","2018-01-29 02:00:00",1,1,1,74.41,74.41,74.41,0,0
"BALE008","2018-01-29 03:00:00",0.93,0.93,0.93,78.15,78.15,78.15,0,0
"BALE008","2018-01-29 04:00:00",-0.28,-0.28,-0.28,82.8,82.8,82.8,0,0
"BALE008","2018-01-29 05:00:00",-1.45,-1.45,-1.45,80,80,80,0,0
"BALE008","2018-01-29 06:00:00",-1.03,-1.03,-1.03,83.8,83.8,83.8,0,0
"BALE008","2018-01-29 07:00:00",-0.35,-0.35,-0.35,72.25,72.25,72.25,0.005,0
"BALE008","2018-01-29 08:00:00",4.12,4.12,4.12,49.41,49.41,49.41,0.163,0
"BALE008","2018-01-29 09:00:00",9.09,9.09,9.09,35.38,35.38,35.38,0.401,0
"BALE008","2018-01-29 10:00:00",12.22,12.22,12.22,30.64,30.64,30.64,0.626,0
"BALE008","2018-01-29 11:00:00",13.03,13.03,13.03,29.1,29.1,29.1,0.804,0
"BALE008","2018-01-29 12:00:00",13.83,13.83,13.83,29.32,29.32,29.32,0.937,0
"BALE008","2018-01-29 13:00:00",14.47,14.47,14.47,27.46,27.46,27.46,0.967,0
"BALE008","2018-01-29 14:00:00",14.95,14.95,14.95,28.46,28.46,28.46,0.936,0
"BALE008","2018-01-29 15:00:00",15.6,15.6,15.6,27.86,27.86,27.86,0.823,0
"BALE008","2018-01-29 16:00:00",15.48,15.48,15.48,28.13,28.13,28.13,0.646,0
"BALE008","2018-01-29 17:00:00",14.83,14.83,14.83,30.37,30.37,30.37,0.428,0
"BALE008","2018-01-29 18:00:00",13.15,13.15,13.15,41.74,41.74,41.74,0.186,0
"BALE008","2018-01-29 19:00:00",9.84,9.84,9.84,51.5,51.5,51.5,0.013,0
"BALE008","2018-01-29 20:00:00",7.31,7.31,7.31,61.93,61.93,61.93,0,0
"BALE008","2018-01-29 21:00:00",5.35,5.35,5.35,65.62,65.62,65.62,0,0
"BALE008","2018-01-29 22:00:00",3.82,3.82,3.82,68.37,68.37,68.37,0,0
"BALE008","2018-01-29 23:00:00",3.95,3.95,3.95,73.64,73.64,73.64,0,0
"BALE008","2018-01-30 00:00:00",3.11,3.11,3.11,72.61,72.61,72.61,0,0
"BALE008","2018-01-30 01:00:00",1.22,1.22,1.22,82.3,82.3,82.3,0,0
"BALE008","2018-01-30 02:00:00",0.54,0.54,0.54,80.69,80.69,80.69,0,0
"BALE008","2018-01-30 03:00:00",1.11,1.11,1.11,84.4,84.4,84.4,0,0
"BALE008","2018-01-30 04:00:00",0.68,0.68,0.68,86.7,86.7,86.7,0,0
"BALE008","2018-01-30 05:00:00",0.36,0.36,0.36,87.2,87.2,87.2,0,0
"BALE008","2018-01-30 06:00:00",-0.05,-0.05,-0.05,79.01,79.01,79.01,0,0
"BALE008","2018-01-30 07:00:00",0.83,0.83,0.83,80.19,80.19,80.19,0.006,0
"BALE008","2018-01-30 08:00:00",3.77,3.77,3.77,54.89,54.89,54.89,0.157,0
"BALE008","2018-01-30 09:00:00",11.29,11.29,11.29,47.13,47.13,47.13,0.394,0
"BALE008","2018-01-30 10:00:00",13.48,13.48,13.48,32.12,32.12,32.12,0.621,0
"BALE008","2018-01-30 11:00:00",14.36,14.36,14.36,29.27,29.27,29.27,0.797,0
"BALE008","2018-01-30 12:00:00",14.86,14.86,14.86,35.73,35.73,35.73,0.938,0
"BALE008","2018-01-30 13:00:00",15.38,15.38,15.38,29.11,29.11,29.11,0.972,0
"BALE008","2018-01-30 14:00:00",16,16,16,26.06,26.06,26.06,0.936,0
"BALE008","2018-01-30 15:00:00",16.45,16.45,16.45,26.45,26.45,26.45,0.824,0
"BALE008","2018-01-30 16:00:00",15.96,15.96,15.96,31.72,31.72,31.72,0.593,0
"BALE008","2018-01-30 17:00:00",13.77,13.77,13.77,40.43,40.43,40.43,0.152,0
"BALE008","2018-01-30 18:00:00",11.87,11.87,11.87,49.67,49.67,49.67,0.045,0
"BALE008","2018-01-30 19:00:00",9.75,9.75,9.75,57.79,57.79,57.79,0.006,0
"BALE008","2018-01-30 20:00:00",7.71,7.71,7.71,63.83,63.83,63.83,0,0
"BALE008","2018-01-30 21:00:00",6.78,6.78,6.78,63.49,63.49,63.49,0,0
"BALE008","2018-01-30 22:00:00",6.69,6.69,6.69,65.61,65.61,65.61,0,0
"BALE008","2018-01-30 23:00:00",6.32,6.32,6.32,61.74,61.74,61.74,0,0
"BALE008","2018-01-31 00:00:00",6.17,6.17,6.17,65.94,65.94,65.94,0,0
"BALE008","2018-01-31 01:00:00",5.87,5.87,5.87,72.26,72.26,72.26,0,0
"BALE008","2018-01-31 02:00:00",4.34,4.34,4.34,76.87,76.87,76.87,0,0
"BALE008","2018-01-31 03:00:00",2.44,2.44,2.44,83.7,83.7,83.7,0,0
"BALE008","2018-01-31 04:00:00",2.46,2.46,2.46,79.64,79.64,79.64,0,0
"BALE008","2018-01-31 05:00:00",0.42,0.42,0.42,85.3,85.3,85.3,0,0
"BALE008","2018-01-31 06:00:00",0.94,0.94,0.94,84.6,84.6,84.6,0,0
"BALE008","2018-01-31 07:00:00",0.09,0.09,0.09,90.9,90.9,90.9,0.006,0
"BALE008","2018-01-31 08:00:00",3.19,3.19,3.19,64.91,64.91,64.91,0.154,0
"BALE008","2018-01-31 09:00:00",9.27,9.27,9.27,50.69,50.69,50.69,0.387,0
"BALE008","2018-01-31 10:00:00",12.57,12.57,12.57,43.73,43.73,43.73,0.61,0
"BALE008","2018-01-31 11:00:00",13.61,13.61,13.61,40.37,40.37,40.37,0.797,0
"BALE008","2018-01-31 12:00:00",14.33,14.33,14.33,38.37,38.37,38.37,0.938,0
"BALE008","2018-01-31 13:00:00",14.68,14.68,14.68,39.41,39.41,39.41,0.947,0
"BALE008","2018-01-31 14:00:00",14.86,14.86,14.86,39.66,39.66,39.66,0.728,0
"BALE008","2018-01-31 15:00:00",14.65,14.65,14.65,40.49,40.49,40.49,0.59,0
"BALE008","2018-01-31 16:00:00",14.26,14.26,14.26,38.23,38.23,38.23,0.431,0
"BALE008","2018-01-31 17:00:00",13.49,13.49,13.49,48.71,48.71,48.71,0.217,0
"BALE008","2018-01-31 18:00:00",11.64,11.64,11.64,57.72,57.72,57.72,0.043,0
"BALE008","2018-01-31 19:00:00",9.24,9.24,9.24,72.83,72.83,72.83,0.006,0
"BALE008","2018-01-31 20:00:00",7.57,7.57,7.57,78.94,78.94,78.94,0,0
"BALE008","2018-01-31 21:00:00",7.09,7.09,7.09,75.69,75.69,75.69,0,0
"BALE008","2018-01-31 22:00:00",7.67,7.67,7.67,71.83,71.83,71.83,0,0
"BALE008","2018-01-31 23:00:00",7.59,7.59,7.59,71.87,71.87,71.87,0,0
"BALE008","2018-02-01 00:00:00",6.17,6.17,6.17,82.9,82.9,82.9,0,0
"BALE008","2018-02-01 01:00:00",3.63,3.63,3.63,87.7,87.7,87.7,0,0
"BALE008","2018-02-01 02:00:00",3.03,3.03,3.03,84.8,84.8,84.8,0,0
"BALE008","2018-02-01 03:00:00",1.55,1.55,1.55,92.5,92.5,92.5,0,0
"BALE008","2018-02-01 04:00:00",1.08,1.08,1.08,94.7,94.7,94.7,0,0
"BALE008","2018-02-01 05:00:00",1.33,1.33,1.33,91.7,91.7,91.7,0,0
"BALE008","2018-02-01 06:00:00",0.52,0.52,0.52,89.9,89.9,89.9,0,0
"BALE008","2018-02-01 07:00:00",0.41,0.41,0.41,81.6,81.6,81.6,0.006,0
"BALE008","2018-02-01 08:00:00",4.28,4.28,4.28,68.89,68.89,68.89,0.159,0
"BALE008","2018-02-01 09:00:00",9,9,9,50.95,50.95,50.95,0.394,0
"BALE008","2018-02-01 10:00:00",11.89,11.89,11.89,42.97,42.97,42.97,0.617,0
"BALE008","2018-02-01 11:00:00",12.99,12.99,12.99,43.13,43.13,43.13,0.795,0
"BALE008","2018-02-01 12:00:00",13.53,13.53,13.53,37.71,37.71,37.71,0.927,0
"BALE008","2018-02-01 13:00:00",14.49,14.49,14.49,34.75,34.75,34.75,0.972,0
"BALE008","2018-02-01 14:00:00",15.11,15.11,15.11,35.75,35.75,35.75,0.958,0
"BALE008","2018-02-01 15:00:00",14.98,14.98,14.98,33.84,33.84,33.84,0.702,0
"BALE008","2018-02-01 16:00:00",15,15,15,39.41,39.41,39.41,0.496,0
"BALE008","2018-02-01 17:00:00",14.24,14.24,14.24,46.03,46.03,46.03,0.386,0
"BALE008","2018-02-01 18:00:00",11.97,11.97,11.97,55.13,55.13,55.13,0.055,0
"BALE008","2018-02-01 19:00:00",10.39,10.39,10.39,57.89,57.89,57.89,0.006,0
"BALE008","2018-02-01 20:00:00",8.06,8.06,8.06,76.39,76.39,76.39,0,0
"BALE008","2018-02-01 21:00:00",6.28,6.28,6.28,80.6,80.6,80.6,0,0
"BALE008","2018-02-01 22:00:00",4.98,4.98,4.98,83.9,83.9,83.9,0,0
"BALE008","2018-02-01 23:00:00",4.07,4.07,4.07,85.8,85.8,85.8,0,0
"BALE008","2018-02-02 00:00:00",2.87,2.87,2.87,91.4,91.4,91.4,0,0
"BALE008","2018-02-02 01:00:00",2.38,2.38,2.38,93,93,93,0,0
"BALE008","2018-02-02 02:00:00",1.94,1.94,1.94,94.3,94.3,94.3,0,0
"BALE008","2018-02-02 03:00:00",1.51,1.51,1.51,95.9,95.9,95.9,0,0
"BALE008","2018-02-02 04:00:00",1.28,1.28,1.28,91.4,91.4,91.4,0,0
"BALE008","2018-02-02 05:00:00",-0.12,-0.12,-0.12,95.9,95.9,95.9,0,0
"BALE008","2018-02-02 06:00:00",0.66,0.66,0.66,88.7,88.7,88.7,0,0
"BALE008","2018-02-02 07:00:00",0.04,0.04,0.04,89.9,89.9,89.9,0.006,0
"BALE008","2018-02-02 08:00:00",1.65,1.65,1.65,76.71,76.71,76.71,0.168,0
"BALE008","2018-02-02 09:00:00",8.38,8.38,8.38,49.73,49.73,49.73,0.401,0
"BALE008","2018-02-02 10:00:00",11.94,11.94,11.94,37.65,37.65,37.65,0.624,0
"BALE008","2018-02-02 11:00:00",12.83,12.83,12.83,39.96,39.96,39.96,0.805,0
"BALE008","2018-02-02 12:00:00",13.45,13.45,13.45,34.43,34.43,34.43,0.933,0
"BALE008","2018-02-02 13:00:00",14.09,14.09,14.09,31.72,31.72,31.72,0.967,0
"BALE008","2018-02-02 14:00:00",14.61,14.61,14.61,33.16,33.16,33.16,0.936,0
"BALE008","2018-02-02 15:00:00",15.12,15.12,15.12,32.33,32.33,32.33,0.819,0
"BALE008","2018-02-02 16:00:00",15.23,15.23,15.23,35.45,35.45,35.45,0.645,0
"BALE008","2018-02-02 17:00:00",14.54,14.54,14.54,34.5,34.5,34.5,0.422,0
"BALE008","2018-02-02 18:00:00",12.14,12.14,12.14,48.04,48.04,48.04,0.084,0
"BALE008","2018-02-02 19:00:00",10,10,10,59.57,59.57,59.57,0.015,0
"BALE008","2018-02-02 20:00:00",8.02,8.02,8.02,70.33,70.33,70.33,0,0
"BALE008","2018-02-02 21:00:00",5.81,5.81,5.81,75.39,75.39,75.39,0,0
"BALE008","2018-02-02 22:00:00",4.37,4.37,4.37,78.26,78.26,78.26,0,0
"BALE008","2018-02-02 23:00:00",3.26,3.26,3.26,85.3,85.3,85.3,0,0
"BALE008","2018-02-03 00:00:00",2.43,2.43,2.43,81,81,81,0,0
"BALE008","2018-02-03 01:00:00",1.3,1.3,1.3,87.1,87.1,87.1,0,0
"BALE008","2018-02-03 02:00:00",1.79,1.79,1.79,85,85,85,0,0
"BALE008","2018-02-03 03:00:00",1.7,1.7,1.7,83.3,83.3,83.3,0,0
"BALE008","2018-02-03 04:00:00",1.29,1.29,1.29,80.8,80.8,80.8,0,0
"BALE008","2018-02-03 05:00:00",1.16,1.16,1.16,83,83,83,0,0
"BALE008","2018-02-03 06:00:00",0.4,0.4,0.4,87.7,87.7,87.7,0,0
"BALE008","2018-02-03 07:00:00",0.5,0.5,0.5,80.1,80.1,80.1,0.006,0
"BALE008","2018-02-03 08:00:00",4.16,4.16,4.16,61.16,61.16,61.16,0.157,0
"BALE008","2018-02-03 09:00:00",7.9,7.9,7.9,58.31,58.31,58.31,0.389,0
"BALE008","2018-02-03 10:00:00",11.33,11.33,11.33,48.12,48.12,48.12,0.609,0
"BALE008","2018-02-03 11:00:00",13.43,13.43,13.43,36.72,36.72,36.72,0.779,0
"BALE008","2018-02-03 12:00:00",14.1,14.1,14.1,39.84,39.84,39.84,0.939,0
"BALE008","2018-02-03 13:00:00",14.61,14.61,14.61,36,36,36,0.974,0
"BALE008","2018-02-03 14:00:00",15.38,15.38,15.38,37.31,37.31,37.31,0.935,0
"BALE008","2018-02-03 15:00:00",15,15,15,45.59,45.59,45.59,0.649,0
"BALE008","2018-02-03 16:00:00",12.91,12.91,12.91,58.41,58.41,58.41,0.154,0
"BALE008","2018-02-03 17:00:00",10.86,10.86,10.86,71.87,71.87,71.87,0.057,0
"BALE008","2018-02-03 18:00:00",9.82,9.82,9.82,71.37,71.37,71.37,0.027,0
"BALE008","2018-02-03 19:00:00",9.08,9.08,9.08,85.8,85.8,85.8,0.002,0.2
"BALE008","2018-02-03 20:00:00",6.33,6.33,6.33,86.8,86.8,86.8,0,0.4
"BALE008","2018-02-03 21:00:00",6.45,6.45,6.45,87.3,87.3,87.3,0,0
"BALE008","2018-02-03 22:00:00",6.33,6.33,6.33,93.1,93.1,93.1,0,0
"BALE008","2018-02-03 23:00:00",5.76,5.76,5.76,90.5,90.5,90.5,0,0
"BALE008","2018-02-04 00:00:00",5.51,5.51,5.51,95,95,95,0,0
"BALE008","2018-02-04 01:00:00",5.64,5.64,5.64,89.9,89.9,89.9,0,0
"BALE008","2018-02-04 02:00:00",5.1,5.1,5.1,96.5,96.5,96.5,0,0
"BALE008","2018-02-04 03:00:00",3.77,3.77,3.77,96.6,96.6,96.6,0,0
"BALE008","2018-02-04 04:00:00",3.92,3.92,3.92,97.1,97.1,97.1,0,0
"BALE008","2018-02-04 05:00:00",3.62,3.62,3.62,98,98,98,0,0
"BALE008","2018-02-04 06:00:00",4.33,4.33,4.33,98.4,98.4,98.4,0,0
"BALE008","2018-02-04 07:00:00",4.77,4.77,4.77,99.9,99.9,99.9,0.001,0
"BALE008","2018-02-04 08:00:00",5.01,5.01,5.01,99.9,99.9,99.9,0.029,0
"BALE008","2018-02-04 09:00:00",6.3,6.3,6.3,93,93,93,0.202,0
"BALE008","2018-02-04 10:00:00",7.01,7.01,7.01,83.6,83.6,83.6,0.222,0
"BALE008","2018-02-04 11:00:00",8.72,8.72,8.72,73.69,73.69,73.69,0.407,0
"BALE008","2018-02-04 12:00:00",10.97,10.97,10.97,62.53,62.53,62.53,0.602,0
"BALE008","2018-02-04 13:00:00",11.22,11.22,11.22,73.76,73.76,73.76,0.449,0
"BALE008","2018-02-04 14:00:00",9.97,9.97,9.97,80.5,80.5,80.5,0.223,0
"BALE008","2018-02-04 15:00:00",7.95,7.95,7.95,94.5,94.5,94.5,0.09,0
"BALE008","2018-02-04 16:00:00",7.27,7.27,7.27,85.8,85.8,85.8,0.093,0
"BALE008","2018-02-04 17:00:00",8.58,8.58,8.58,81.8,81.8,81.8,0.136,0
"BALE008","2018-02-04 18:00:00",8.04,8.04,8.04,91.8,91.8,91.8,0.054,0
"BALE008","2018-02-04 19:00:00",6.68,6.68,6.68,94.6,94.6,94.6,0.004,0
"BALE008","2018-02-04 20:00:00",6.72,6.72,6.72,92.3,92.3,92.3,0,0
"BALE008","2018-02-04 21:00:00",6.57,6.57,6.57,95,95,95,0,0
"BALE008","2018-02-04 22:00:00",6.2,6.2,6.2,99.1,99.1,99.1,0,0
"BALE008","2018-02-04 23:00:00",4.98,4.98,4.98,100,100,100,0,0
"BALE008","2018-02-05 00:00:00",4.83,4.83,4.83,100,100,100,0,0
"BALE008","2018-02-05 01:00:00",4.22,4.22,4.22,97.1,97.1,97.1,0,0
"BALE008","2018-02-05 02:00:00",2.3,2.3,2.3,92.7,92.7,92.7,0,0
"BALE008","2018-02-05 03:00:00",1.78,1.78,1.78,91.6,91.6,91.6,0,0
"BALE008","2018-02-05 04:00:00",0.66,0.66,0.66,86,86,86,0,0
"BALE008","2018-02-05 05:00:00",-1.26,-1.26,-1.26,94.2,94.2,94.2,0,0
"BALE008","2018-02-05 06:00:00",-1.91,-1.91,-1.91,83.5,83.5,83.5,0,0
"BALE008","2018-02-05 07:00:00",-1.86,-1.86,-1.86,79.53,79.53,79.53,0.006,0
"BALE008","2018-02-05 08:00:00",1.41,1.41,1.41,76.21,76.21,76.21,0.172,0
"BALE008","2018-02-05 09:00:00",6.51,6.51,6.51,40.93,40.93,40.93,0.413,0
"BALE008","2018-02-05 10:00:00",10.44,10.44,10.44,29.24,29.24,29.24,0.641,0
"BALE008","2018-02-05 11:00:00",11.54,11.54,11.54,37.74,37.74,37.74,0.82,0
"BALE008","2018-02-05 12:00:00",12.26,12.26,12.26,35.84,35.84,35.84,0.952,0
"BALE008","2018-02-05 13:00:00",12.61,12.61,12.61,43.42,43.42,43.42,0.981,0
"BALE008","2018-02-05 14:00:00",13.53,13.53,13.53,35.64,35.64,35.64,0.933,0
"BALE008","2018-02-05 15:00:00",13.66,13.66,13.66,35,35,35,0.812,0
"BALE008","2018-02-05 16:00:00",13.34,13.34,13.34,39,39,39,0.551,0
"BALE008","2018-02-05 17:00:00",13.03,13.03,13.03,42.71,42.71,42.71,0.372,0
"BALE008","2018-02-05 18:00:00",12.26,12.26,12.26,45.74,45.74,45.74,0.218,0
"BALE008","2018-02-05 19:00:00",9.18,9.18,9.18,50,50,50,0.01,0
"BALE008","2018-02-05 20:00:00",7.31,7.31,7.31,56.33,56.33,56.33,0,0
"BALE008","2018-02-05 21:00:00",6.27,6.27,6.27,61.48,61.48,61.48,0,0
"BALE008","2018-02-05 22:00:00",4.98,4.98,4.98,68.17,68.17,68.17,0,0
"BALE008","2018-02-05 23:00:00",2.67,2.67,2.67,76.54,76.54,76.54,0,0
"BALE008","2018-02-06 00:00:00",2.3,2.3,2.3,77.21,77.21,77.21,0,0
"BALE008","2018-02-06 01:00:00",1.45,1.45,1.45,86.7,86.7,86.7,0,0
"BALE008","2018-02-06 02:00:00",1.03,1.03,1.03,91.6,91.6,91.6,0,0
"BALE008","2018-02-06 03:00:00",-0.13,-0.13,-0.13,93.4,93.4,93.4,0,0
"BALE008","2018-02-06 04:00:00",-0.32,-0.32,-0.32,91.2,91.2,91.2,0,0
"BALE008","2018-02-06 05:00:00",-1.14,-1.14,-1.14,83.8,83.8,83.8,0,0
"BALE008","2018-02-06 06:00:00",-2.1,-2.1,-2.1,87.6,87.6,87.6,0,0
"BALE008","2018-02-06 07:00:00",-2.81,-2.81,-2.81,78.35,78.35,78.35,0.008,0
"BALE008","2018-02-06 08:00:00",2.99,2.99,2.99,48.28,48.28,48.28,0.173,0
"BALE008","2018-02-06 09:00:00",9.14,9.14,9.14,31.65,31.65,31.65,0.417,0
"BALE008","2018-02-06 10:00:00",10.96,10.96,10.96,17.15,17.15,17.15,0.647,0
"BALE008","2018-02-06 11:00:00",12.54,12.54,12.54,17.21,17.21,17.21,0.836,0
"BALE008","2018-02-06 12:00:00",12.95,12.95,12.95,18.17,18.17,18.17,0.966,0
"BALE008","2018-02-06 13:00:00",13.33,13.33,13.33,26.39,26.39,26.39,0.992,0
"BALE008","2018-02-06 14:00:00",13.96,13.96,13.96,22.59,22.59,22.59,0.959,0
"BALE008","2018-02-06 15:00:00",14.38,14.38,14.38,24.79,24.79,24.79,0.847,0
"BALE008","2018-02-06 16:00:00",14.33,14.33,14.33,25.49,25.49,25.49,0.66,0
"BALE008","2018-02-06 17:00:00",14,14,14,27.08,27.08,27.08,0.449,0
"BALE008","2018-02-06 18:00:00",12.09,12.09,12.09,32.73,32.73,32.73,0.207,0
"BALE008","2018-02-06 19:00:00",9.39,9.39,9.39,43.39,43.39,43.39,0.017,0
"BALE008","2018-02-06 20:00:00",7.2,7.2,7.2,51.45,51.45,51.45,0,0
"BALE008","2018-02-06 21:00:00",5.49,5.49,5.49,57.56,57.56,57.56,0,0
"BALE008","2018-02-06 22:00:00",3.34,3.34,3.34,64.85,64.85,64.85,0,0
"BALE008","2018-02-06 23:00:00",2.26,2.26,2.26,68.69,68.69,68.69,0,0
"BALE008","2018-02-07 00:00:00",1.69,1.69,1.69,79.4,79.4,79.4,0,0
"BALE008","2018-02-07 01:00:00",2.57,2.57,2.57,70.16,70.16,70.16,0,0
"BALE008","2018-02-07 02:00:00",1.43,1.43,1.43,76.33,76.33,76.33,0,0
"BALE008","2018-02-07 03:00:00",-0.01,-0.01,-0.01,78.58,78.58,78.58,0,0
"BALE008","2018-02-07 04:00:00",-1.66,-1.66,-1.66,77.55,77.55,77.55,0,0
"BALE008","2018-02-07 05:00:00",-2.62,-2.62,-2.62,80.69,80.69,80.69,0,0
"BALE008","2018-02-07 06:00:00",-2.63,-2.63,-2.63,76.28,76.28,76.28,0,0
"BALE008","2018-02-07 07:00:00",-2.23,-2.23,-2.23,57.38,57.38,57.38,0.006,0
"BALE008","2018-02-07 08:00:00",2.61,2.61,2.61,42.88,42.88,42.88,0.18,0
"BALE008","2018-02-07 09:00:00",6.87,6.87,6.87,26.32,26.32,26.32,0.423,0
"BALE008","2018-02-07 10:00:00",11.52,11.52,11.52,17.73,17.73,17.73,0.652,0
"BALE008","2018-02-07 11:00:00",13.02,13.02,13.02,NA,NA,NA,0.837,0
"BALE008","2018-02-07 12:00:00",13.82,13.82,13.82,NA,NA,NA,0.975,0
"BALE008","2018-02-07 13:00:00",14.5,14.5,14.5,NA,NA,NA,1.006,0
"BALE008","2018-02-07 14:00:00",14.81,14.81,14.81,15.69,15.69,15.69,0.971,0
"BALE008","2018-02-07 15:00:00",14.85,14.85,14.85,NA,NA,NA,0.856,0
"BALE008","2018-02-07 16:00:00",14.85,14.85,14.85,15.45,15.45,15.45,0.672,0
"BALE008","2018-02-07 17:00:00",14.27,14.27,14.27,19.66,19.66,19.66,0.451,0
"BALE008","2018-02-07 18:00:00",12.74,12.74,12.74,25.75,25.75,25.75,0.211,0
"BALE008","2018-02-07 19:00:00",9.34,9.34,9.34,31.56,31.56,31.56,0.019,0
"BALE008","2018-02-07 20:00:00",6.35,6.35,6.35,39.16,39.16,39.16,0,0
"BALE008","2018-02-07 21:00:00",4.79,4.79,4.79,41.26,41.26,41.26,0,0
"BALE008","2018-02-07 22:00:00",3.32,3.32,3.32,48.88,48.88,48.88,0,0
"BALE008","2018-02-07 23:00:00",1.36,1.36,1.36,52.68,52.68,52.68,0,0
"BALE008","2018-02-08 00:00:00",0.33,0.33,0.33,55.33,55.33,55.33,0,0
"BALE008","2018-02-08 01:00:00",0.08,0.08,0.08,52.96,52.96,52.96,0,0
"BALE008","2018-02-08 02:00:00",-0.15,-0.15,-0.15,57.05,57.05,57.05,0,0
"BALE008","2018-02-08 03:00:00",-1.27,-1.27,-1.27,55.14,55.14,55.14,0,0
"BALE008","2018-02-08 04:00:00",-1.22,-1.22,-1.22,49.62,49.62,49.62,0,0
"BALE008","2018-02-08 05:00:00",-1.63,-1.63,-1.63,56.1,56.1,56.1,0,0
"BALE008","2018-02-08 06:00:00",-2.01,-2.01,-2.01,49.17,49.17,49.17,0,0
"BALE008","2018-02-08 07:00:00",-2.34,-2.34,-2.34,34.04,34.04,34.04,0.007,0
"BALE008","2018-02-08 08:00:00",3.24,3.24,3.24,24.14,24.14,24.14,0.184,0
"BALE008","2018-02-08 09:00:00",9.07,9.07,9.07,15.74,15.74,15.74,0.427,0
"BALE008","2018-02-08 10:00:00",12.27,12.27,12.27,NA,NA,NA,0.657,0
"BALE008","2018-02-08 11:00:00",13.91,13.91,13.91,NA,NA,NA,0.845,0
"BALE008","2018-02-08 12:00:00",14.81,14.81,14.81,NA,NA,NA,0.981,0
"BALE008","2018-02-08 13:00:00",15.29,15.29,15.29,NA,NA,NA,1.013,0
"BALE008","2018-02-08 14:00:00",15.58,15.58,15.58,NA,NA,NA,0.979,0
"BALE008","2018-02-08 15:00:00",15.6,15.6,15.6,NA,NA,NA,0.866,0
"BALE008","2018-02-08 16:00:00",15.07,15.07,15.07,NA,NA,NA,0.684,0
"BALE008","2018-02-08 17:00:00",14.39,14.39,14.39,NA,NA,NA,0.459,0
"BALE008","2018-02-08 18:00:00",12.81,12.81,12.81,NA,NA,NA,0.223,0
"BALE008","2018-02-08 19:00:00",8.97,8.97,8.97,18.79,18.79,18.79,0.021,0
"BALE008","2018-02-08 20:00:00",6.31,6.31,6.31,22.33,22.33,22.33,0,0
"BALE008","2018-02-08 21:00:00",4.05,4.05,4.05,25.28,25.28,25.28,0,0
"BALE008","2018-02-08 22:00:00",2.65,2.65,2.65,28.87,28.87,28.87,0,0
