"plot","datetime","Ta_200","Ta_200_min","Ta_200_max","rH_200","rH_200_min","rH_200_max","SWDR_200","P_RT_NRT"
"BALE007","2018-04-09 12:00:00",13.66,13.66,13.66,79.55,79.55,79.55,0.422,0
"BALE007","2018-04-09 13:00:00",14.24,14.24,14.24,64.41,64.41,64.41,0.441,0
"BALE007","2018-04-09 14:00:00",15.07,15.07,15.07,77.44,77.44,77.44,0.478,0
"BALE007","2018-04-09 15:00:00",14.42,14.42,14.42,81.8,81.8,81.8,0.414,0
"BALE007","2018-04-09 16:00:00",14.52,14.52,14.52,76.83,76.83,76.83,0.379,0
"BALE007","2018-04-09 17:00:00",14.86,14.86,14.86,75.44,75.44,75.44,0.318,0
"BALE007","2018-04-09 18:00:00",12.91,12.91,12.91,84.3,84.3,84.3,0.082,0
"BALE007","2018-04-09 19:00:00",11.48,11.48,11.48,93.9,93.9,93.9,0.004,0
"BALE007","2018-04-09 20:00:00",10.55,10.55,10.55,95.4,95.4,95.4,0,0
"BALE007","2018-04-09 21:00:00",10.3,10.3,10.3,97.7,97.7,97.7,0,0
"BALE007","2018-04-09 22:00:00",10.38,10.38,10.38,100,100,100,0,0
"BALE007","2018-04-09 23:00:00",10.14,10.14,10.14,100,100,100,0,0
"BALE007","2018-04-10 00:00:00",9.8,9.8,9.8,100,100,100,0,0
"BALE007","2018-04-10 01:00:00",8.64,8.64,8.64,98.3,98.3,98.3,0,0
"BALE007","2018-04-10 02:00:00",8.96,8.96,8.96,94.4,94.4,94.4,0,0
"BALE007","2018-04-10 03:00:00",9.22,9.22,9.22,94.6,94.6,94.6,0,0
"BALE007","2018-04-10 04:00:00",8.68,8.68,8.68,92.3,92.3,92.3,0,0
"BALE007","2018-04-10 05:00:00",8.88,8.88,8.88,100,100,100,0,0
"BALE007","2018-04-10 06:00:00",8.45,8.45,8.45,100,100,100,0,0
"BALE007","2018-04-10 07:00:00",8.85,8.85,8.85,99.7,99.7,99.7,0.022,0
"BALE007","2018-04-10 08:00:00",11.48,11.48,11.48,89.3,89.3,89.3,0.133,0
"BALE007","2018-04-10 09:00:00",11.98,11.98,11.98,83.5,83.5,83.5,0.262,0
"BALE007","2018-04-10 10:00:00",13.81,13.81,13.81,72.29,72.29,72.29,0.581,0
"BALE007","2018-04-10 11:00:00",13.81,13.81,13.81,84.8,84.8,84.8,0.489,0
"BALE007","2018-04-10 12:00:00",12.86,12.86,12.86,76.68,76.68,76.68,0.329,0
"BALE007","2018-04-10 13:00:00",15.44,15.44,15.44,64.89,64.89,64.89,0.767,0
"BALE007","2018-04-10 14:00:00",16.36,16.36,16.36,76.5,76.5,76.5,0.6,0
"BALE007","2018-04-10 15:00:00",15.4,15.4,15.4,71.98,71.98,71.98,0.526,0
"BALE007","2018-04-10 16:00:00",13.62,13.62,13.62,92.5,92.5,92.5,0.172,0
"BALE007","2018-04-10 17:00:00",12.28,12.28,12.28,88.3,88.3,88.3,0.071,0
"BALE007","2018-04-10 18:00:00",11.58,11.58,11.58,92.6,92.6,92.6,0.02,0
"BALE007","2018-04-10 19:00:00",11.04,11.04,11.04,92.5,92.5,92.5,0.003,0
"BALE007","2018-04-10 20:00:00",10.28,10.28,10.28,90.4,90.4,90.4,0,0
"BALE007","2018-04-10 21:00:00",8.81,8.81,8.81,92.9,92.9,92.9,0,0
"BALE007","2018-04-10 22:00:00",9.42,9.42,9.42,98.2,98.2,98.2,0,0
"BALE007","2018-04-10 23:00:00",9.87,9.87,9.87,94.4,94.4,94.4,0,0
"BALE007","2018-04-11 00:00:00",9.85,9.85,9.85,99.8,99.8,99.8,0,0
"BALE007","2018-04-11 01:00:00",9.76,9.76,9.76,94.2,94.2,94.2,0,0
"BALE007","2018-04-11 02:00:00",9.58,9.58,9.58,91.9,91.9,91.9,0,0
"BALE007","2018-04-11 03:00:00",8.77,8.77,8.77,96,96,96,0,0
"BALE007","2018-04-11 04:00:00",9.02,9.02,9.02,99.4,99.4,99.4,0,0
"BALE007","2018-04-11 05:00:00",8.55,8.55,8.55,100,100,100,0,2
"BALE007","2018-04-11 06:00:00",7.69,7.69,7.69,100,100,100,0,1.4
"BALE007","2018-04-11 07:00:00",7.87,7.87,7.87,100,100,100,0.014,0.4
"BALE007","2018-04-11 08:00:00",8.6,8.6,8.6,100,100,100,0.052,0.4
"BALE007","2018-04-11 09:00:00",8.68,8.68,8.68,100,100,100,0.095,3
"BALE007","2018-04-11 10:00:00",9.25,9.25,9.25,94.5,94.5,94.5,0.196,0.8
"BALE007","2018-04-11 11:00:00",12.36,12.36,12.36,80,80,80,0.667,0
"BALE007","2018-04-11 12:00:00",13.2,13.2,13.2,86.5,86.5,86.5,0.567,0
"BALE007","2018-04-11 13:00:00",12.47,12.47,12.47,81.19,81.19,81.19,0.323,0
"BALE007","2018-04-11 14:00:00",12.23,12.23,12.23,82,82,82,0.199,0
"BALE007","2018-04-11 15:00:00",12.34,12.34,12.34,90,90,90,0.141,0
"BALE007","2018-04-11 16:00:00",12.75,12.75,12.75,91.5,91.5,91.5,0.183,0.2
"BALE007","2018-04-11 17:00:00",9.97,9.97,9.97,99.6,99.6,99.6,0.052,5.6
"BALE007","2018-04-11 18:00:00",9.34,9.34,9.34,100,100,100,0.017,2.2
"BALE007","2018-04-11 19:00:00",9.25,9.25,9.25,100,100,100,0.001,6
"BALE007","2018-04-11 20:00:00",8.54,8.54,8.54,100,100,100,0,6.2
"BALE007","2018-04-11 21:00:00",7.85,7.85,7.85,95.4,95.4,95.4,0,0.6
"BALE007","2018-04-11 22:00:00",8.12,8.12,8.12,92.4,92.4,92.4,0,0
"BALE007","2018-04-11 23:00:00",7.97,7.97,7.97,96.1,96.1,96.1,0,0.2
"BALE007","2018-04-12 00:00:00",8.41,8.41,8.41,94,94,94,0,0
"BALE007","2018-04-12 01:00:00",8.05,8.05,8.05,98.2,98.2,98.2,0,0
"BALE007","2018-04-12 02:00:00",7.45,7.45,7.45,100,100,100,0,0
"BALE007","2018-04-12 03:00:00",7.55,7.55,7.55,97.3,97.3,97.3,0,0
"BALE007","2018-04-12 04:00:00",8.18,8.18,8.18,94.3,94.3,94.3,0,0
"BALE007","2018-04-12 05:00:00",8.38,8.38,8.38,95.3,95.3,95.3,0,0
"BALE007","2018-04-12 06:00:00",7.2,7.2,7.2,98.3,98.3,98.3,0,0
"BALE007","2018-04-12 07:00:00",6.79,6.79,6.79,94.1,94.1,94.1,0.014,0
"BALE007","2018-04-12 08:00:00",9.79,9.79,9.79,87.4,87.4,87.4,0.074,0
"BALE007","2018-04-12 09:00:00",12.38,12.38,12.38,71.79,71.79,71.79,0.239,0
"BALE007","2018-04-12 10:00:00",14.77,14.77,14.77,71.47,71.47,71.47,0.564,0
"BALE007","2018-04-12 11:00:00",15.91,15.91,15.91,73.57,73.57,73.57,0.688,0
"BALE007","2018-04-12 12:00:00",15.5,15.5,15.5,76.39,76.39,76.39,0.762,0
"BALE007","2018-04-12 13:00:00",15.49,15.49,15.49,78.76,78.76,78.76,0.6,0
"BALE007","2018-04-12 14:00:00",14.24,14.24,14.24,87.3,87.3,87.3,0.356,0
"BALE007","2018-04-12 15:00:00",11.24,11.24,11.24,95,95,95,0.084,2.2
"BALE007","2018-04-12 16:00:00",11.85,11.85,11.85,94.1,94.1,94.1,0.111,0
"BALE007","2018-04-12 17:00:00",9.56,9.56,9.56,98.8,98.8,98.8,0.044,3.8
"BALE007","2018-04-12 18:00:00",9.72,9.72,9.72,96.7,96.7,96.7,0.057,1.4
"BALE007","2018-04-12 19:00:00",9.68,9.68,9.68,100,100,100,0.007,0.6
"BALE007","2018-04-12 20:00:00",9.04,9.04,9.04,100,100,100,0,4.6
"BALE007","2018-04-12 21:00:00",8.92,8.92,8.92,100,100,100,0,0.6
"BALE007","2018-04-12 22:00:00",8.93,8.93,8.93,100,100,100,0,0.2
"BALE007","2018-04-12 23:00:00",8.55,8.55,8.55,100,100,100,0,0
"BALE007","2018-04-13 00:00:00",8.51,8.51,8.51,100,100,100,0,0
"BALE007","2018-04-13 01:00:00",8.77,8.77,8.77,100,100,100,0,0
"BALE007","2018-04-13 02:00:00",8.85,8.85,8.85,100,100,100,0,0.2
"BALE007","2018-04-13 03:00:00",9,9,9,100,100,100,0,0.6
"BALE007","2018-04-13 04:00:00",8.91,8.91,8.91,100,100,100,0,0
"BALE007","2018-04-13 05:00:00",8.97,8.97,8.97,100,100,100,0,0
"BALE007","2018-04-13 06:00:00",8.99,8.99,8.99,100,100,100,0,0
"BALE007","2018-04-13 07:00:00",9.12,9.12,9.12,100,100,100,0.018,0
"BALE007","2018-04-13 08:00:00",9.72,9.72,9.72,100,100,100,0.046,0
"BALE007","2018-04-13 09:00:00",10.33,10.33,10.33,99.8,99.8,99.8,0.093,0
"BALE007","2018-04-13 10:00:00",12.21,12.21,12.21,85.9,85.9,85.9,0.269,0
"BALE007","2018-04-13 11:00:00",11.69,11.69,11.69,99.7,99.7,99.7,0.162,0.2
"BALE007","2018-04-13 12:00:00",10.17,10.17,10.17,100,100,100,0.157,3.6
"BALE007","2018-04-13 13:00:00",9.45,9.45,9.45,100,100,100,0.16,3.2
"BALE007","2018-04-13 14:00:00",9.93,9.93,9.93,99.9,99.9,99.9,0.231,1.2
"BALE007","2018-04-13 15:00:00",9.92,9.92,9.92,100,100,100,0.089,0.6
"BALE007","2018-04-13 16:00:00",9.99,9.99,9.99,100,100,100,0.075,1
"BALE007","2018-04-13 17:00:00",10.24,10.24,10.24,95.8,95.8,95.8,0.126,0.2
"BALE007","2018-04-13 18:00:00",11.26,11.26,11.26,93.3,93.3,93.3,0.106,0
"BALE007","2018-04-13 19:00:00",9.35,9.35,9.35,97.4,97.4,97.4,0.012,0
"BALE007","2018-04-13 20:00:00",8.67,8.67,8.67,97.6,97.6,97.6,0,0
"BALE007","2018-04-13 21:00:00",8.93,8.93,8.93,92.9,92.9,92.9,0,0
"BALE007","2018-04-13 22:00:00",9.28,9.28,9.28,96.7,96.7,96.7,0,0.6
"BALE007","2018-04-13 23:00:00",9.22,9.22,9.22,95.7,95.7,95.7,0,0.2
"BALE007","2018-04-14 00:00:00",8.97,8.97,8.97,98.8,98.8,98.8,0,0
"BALE007","2018-04-14 01:00:00",8.52,8.52,8.52,100,100,100,0,0
"BALE007","2018-04-14 02:00:00",8.59,8.59,8.59,98.5,98.5,98.5,0,0
"BALE007","2018-04-14 03:00:00",9.12,9.12,9.12,98.3,98.3,98.3,0,0
"BALE007","2018-04-14 04:00:00",8.96,8.96,8.96,99.3,99.3,99.3,0,0
"BALE007","2018-04-14 05:00:00",8.83,8.83,8.83,100,100,100,0,0
"BALE007","2018-04-14 06:00:00",8.91,8.91,8.91,99.2,99.2,99.2,0,0
"BALE007","2018-04-14 07:00:00",8.92,8.92,8.92,97.7,97.7,97.7,0.023,0
"BALE007","2018-04-14 08:00:00",9.76,9.76,9.76,96.2,96.2,96.2,0.098,0
"BALE007","2018-04-14 09:00:00",10.63,10.63,10.63,88.2,88.2,88.2,0.178,0
"BALE007","2018-04-14 10:00:00",13.63,13.63,13.63,73.55,73.55,73.55,0.401,0
"BALE007","2018-04-14 11:00:00",14.24,14.24,14.24,72.04,72.04,72.04,0.442,0
"BALE007","2018-04-14 12:00:00",13.91,13.91,13.91,74.73,74.73,74.73,0.427,0
"BALE007","2018-04-14 13:00:00",14.76,14.76,14.76,73.03,73.03,73.03,0.575,0
"BALE007","2018-04-14 14:00:00",15.67,15.67,15.67,73.39,73.39,73.39,0.645,0
"BALE007","2018-04-14 15:00:00",14.77,14.77,14.77,80.1,80.1,80.1,0.365,0
"BALE007","2018-04-14 16:00:00",14.22,14.22,14.22,80.3,80.3,80.3,0.303,0
"BALE007","2018-04-14 17:00:00",12.58,12.58,12.58,97.6,97.6,97.6,0.074,0.4
"BALE007","2018-04-14 18:00:00",9.43,9.43,9.43,100,100,100,0.023,3.4
"BALE007","2018-04-14 19:00:00",8.87,8.87,8.87,100,100,100,0,8.39
"BALE007","2018-04-14 20:00:00",8.63,8.63,8.63,100,100,100,0,3.6
"BALE007","2018-04-14 21:00:00",8.47,8.47,8.47,100,100,100,0,0.6
"BALE007","2018-04-14 22:00:00",8.8,8.8,8.8,100,100,100,0,0
"BALE007","2018-04-14 23:00:00",8.56,8.56,8.56,99.3,99.3,99.3,0,0
"BALE007","2018-04-15 00:00:00",8.58,8.58,8.58,100,100,100,0,0
"BALE007","2018-04-15 01:00:00",8.6,8.6,8.6,99.7,99.7,99.7,0,0
"BALE007","2018-04-15 02:00:00",8.88,8.88,8.88,98.2,98.2,98.2,0,0
"BALE007","2018-04-15 03:00:00",9.09,9.09,9.09,100,100,100,0,0
"BALE007","2018-04-15 04:00:00",8.6,8.6,8.6,100,100,100,0,0
"BALE007","2018-04-15 05:00:00",7.94,7.94,7.94,100,100,100,0,0
"BALE007","2018-04-15 06:00:00",8.52,8.52,8.52,100,100,100,0,0
"BALE007","2018-04-15 07:00:00",9.06,9.06,9.06,100,100,100,0.006,0.2
"BALE007","2018-04-15 08:00:00",10.12,10.12,10.12,94.7,94.7,94.7,0.076,0
"BALE007","2018-04-15 09:00:00",10.61,10.61,10.61,99.7,99.7,99.7,0.077,0.2
"BALE007","2018-04-15 10:00:00",8.72,8.72,8.72,100,100,100,0.086,0.8
"BALE007","2018-04-15 11:00:00",10.9,10.9,10.9,82.4,82.4,82.4,0.337,0
"BALE007","2018-04-15 12:00:00",12.89,12.89,12.89,75.5,75.5,75.5,0.414,0
"BALE007","2018-04-15 13:00:00",15,15,15,75.61,75.61,75.61,0.598,0
"BALE007","2018-04-15 14:00:00",15.09,15.09,15.09,59.58,59.58,59.58,0.527,0
"BALE007","2018-04-15 15:00:00",15.93,15.93,15.93,55.59,55.59,55.59,0.7,0
"BALE007","2018-04-15 16:00:00",15.42,15.42,15.42,71.82,71.82,71.82,0.436,0
"BALE007","2018-04-15 17:00:00",15.35,15.35,15.35,75.65,75.65,75.65,0.349,0
"BALE007","2018-04-15 18:00:00",12.19,12.19,12.19,86.3,86.3,86.3,0.027,0
"BALE007","2018-04-15 19:00:00",11.41,11.41,11.41,92.8,92.8,92.8,0.002,0
"BALE007","2018-04-15 20:00:00",11.25,11.25,11.25,97.4,97.4,97.4,0,0
"BALE007","2018-04-15 21:00:00",10.77,10.77,10.77,98,98,98,0,0
"BALE007","2018-04-15 22:00:00",10.28,10.28,10.28,98.2,98.2,98.2,0,0
"BALE007","2018-04-15 23:00:00",10.37,10.37,10.37,97.6,97.6,97.6,0,0
"BALE007","2018-04-16 00:00:00",10.21,10.21,10.21,99.3,99.3,99.3,0,0.2
"BALE007","2018-04-16 01:00:00",9.03,9.03,9.03,96.3,96.3,96.3,0,1.6
"BALE007","2018-04-16 02:00:00",8.58,8.58,8.58,99,99,99,0,0
"BALE007","2018-04-16 03:00:00",8.64,8.64,8.64,100,100,100,0,0
"BALE007","2018-04-16 04:00:00",8.25,8.25,8.25,100,100,100,0,0
"BALE007","2018-04-16 05:00:00",8.27,8.27,8.27,100,100,100,0,0
"BALE007","2018-04-16 06:00:00",8.03,8.03,8.03,100,100,100,0,0
"BALE007","2018-04-16 07:00:00",8.13,8.13,8.13,100,100,100,0.018,0
"BALE007","2018-04-16 08:00:00",10.22,10.22,10.22,90.8,90.8,90.8,0.107,0
"BALE007","2018-04-16 09:00:00",13.19,13.19,13.19,73.47,73.47,73.47,0.249,0
"BALE007","2018-04-16 10:00:00",14.61,14.61,14.61,70.18,70.18,70.18,0.414,0
"BALE007","2018-04-16 11:00:00",15.86,15.86,15.86,76.15,76.15,76.15,0.556,0
"BALE007","2018-04-16 12:00:00",16.54,16.54,16.54,64.94,64.94,64.94,0.641,0
"BALE007","2018-04-16 13:00:00",17.27,17.27,17.27,55.07,55.07,55.07,0.612,0
"BALE007","2018-04-16 14:00:00",17.45,17.45,17.45,67.37,67.37,67.37,0.554,0
"BALE007","2018-04-16 15:00:00",16.73,16.73,16.73,66.87,66.87,66.87,0.518,0
"BALE007","2018-04-16 16:00:00",13.54,13.54,13.54,94.9,94.9,94.9,0.078,0
"BALE007","2018-04-16 17:00:00",10.85,10.85,10.85,97.8,97.8,97.8,0.008,1
"BALE007","2018-04-16 18:00:00",10.07,10.07,10.07,94.5,94.5,94.5,0.012,0.6
"BALE007","2018-04-16 19:00:00",10.18,10.18,10.18,95.9,95.9,95.9,0.001,0
"BALE007","2018-04-16 20:00:00",10.09,10.09,10.09,99,99,99,0,0.2
"BALE007","2018-04-16 21:00:00",9.74,9.74,9.74,95.9,95.9,95.9,0,0
"BALE007","2018-04-16 22:00:00",10.08,10.08,10.08,92.8,92.8,92.8,0,0
"BALE007","2018-04-16 23:00:00",9.14,9.14,9.14,100,100,100,0,0
"BALE007","2018-04-17 00:00:00",8.8,8.8,8.8,100,100,100,0,0
"BALE007","2018-04-17 01:00:00",9,9,9,98.7,98.7,98.7,0,0.2
"BALE007","2018-04-17 02:00:00",9.21,9.21,9.21,100,100,100,0,0.2
"BALE007","2018-04-17 03:00:00",9.06,9.06,9.06,100,100,100,0,0.6
"BALE007","2018-04-17 04:00:00",8.97,8.97,8.97,100,100,100,0,1.8
"BALE007","2018-04-17 05:00:00",8.52,8.52,8.52,100,100,100,0,0.8
"BALE007","2018-04-17 06:00:00",8.45,8.45,8.45,100,100,100,0,0
"BALE007","2018-04-17 07:00:00",8.18,8.18,8.18,100,100,100,0.003,0.2
"BALE007","2018-04-17 08:00:00",8.18,8.18,8.18,100,100,100,0.057,0
"BALE007","2018-04-17 09:00:00",9.35,9.35,9.35,86.3,86.3,86.3,0.126,0.2
"BALE007","2018-04-17 10:00:00",10.83,10.83,10.83,84.5,84.5,84.5,0.192,0
"BALE007","2018-04-17 11:00:00",11.81,11.81,11.81,84,84,84,0.231,0
"BALE007","2018-04-17 12:00:00",11.72,11.72,11.72,79.62,79.62,79.62,0.21,0
"BALE007","2018-04-17 13:00:00",13.23,13.23,13.23,71.33,71.33,71.33,0.315,0
"BALE007","2018-04-17 14:00:00",14.53,14.53,14.53,76.04,76.04,76.04,0.449,0
"BALE007","2018-04-17 15:00:00",14.51,14.51,14.51,67.6,67.6,67.6,0.455,0
"BALE007","2018-04-17 16:00:00",14.49,14.49,14.49,66,66,66,0.391,0
"BALE007","2018-04-17 17:00:00",14.05,14.05,14.05,65.49,65.49,65.49,0.232,0
"BALE007","2018-04-17 18:00:00",12.07,12.07,12.07,74.22,74.22,74.22,0.085,0
"BALE007","2018-04-17 19:00:00",9.89,9.89,9.89,84.1,84.1,84.1,0.007,0
"BALE007","2018-04-17 20:00:00",9.68,9.68,9.68,81.9,81.9,81.9,0,0
"BALE007","2018-04-17 21:00:00",9.7,9.7,9.7,77.24,77.24,77.24,0,0
"BALE007","2018-04-17 22:00:00",9.1,9.1,9.1,71.15,71.15,71.15,0,0
"BALE007","2018-04-17 23:00:00",9.1,9.1,9.1,82.6,82.6,82.6,0,0
"BALE007","2018-04-18 00:00:00",8.96,8.96,8.96,86.8,86.8,86.8,0,0
"BALE007","2018-04-18 01:00:00",9.7,9.7,9.7,89.7,89.7,89.7,0,0
"BALE007","2018-04-18 02:00:00",9.21,9.21,9.21,84.1,84.1,84.1,0,0
"BALE007","2018-04-18 03:00:00",9.58,9.58,9.58,83.2,83.2,83.2,0,0
"BALE007","2018-04-18 04:00:00",9.6,9.6,9.6,86.5,86.5,86.5,0,0
"BALE007","2018-04-18 05:00:00",9.22,9.22,9.22,91.8,91.8,91.8,0,0
"BALE007","2018-04-18 06:00:00",8.82,8.82,8.82,97.2,97.2,97.2,0,0
"BALE007","2018-04-18 07:00:00",8.89,8.89,8.89,89,89,89,0.034,0
"BALE007","2018-04-18 08:00:00",11.95,11.95,11.95,75.72,75.72,75.72,0.175,0
"BALE007","2018-04-18 09:00:00",13.84,13.84,13.84,70.48,70.48,70.48,0.338,0
"BALE007","2018-04-18 10:00:00",14.58,14.58,14.58,71.18,71.18,71.18,0.46,0
"BALE007","2018-04-18 11:00:00",15.44,15.44,15.44,60.45,60.45,60.45,0.658,0
"BALE007","2018-04-18 12:00:00",15.55,15.55,15.55,69.07,69.07,69.07,0.67,0
"BALE007","2018-04-18 13:00:00",15.68,15.68,15.68,65.9,65.9,65.9,0.583,0
"BALE007","2018-04-18 14:00:00",15.16,15.16,15.16,70.81,70.81,70.81,0.307,0
"BALE007","2018-04-18 15:00:00",15.23,15.23,15.23,71.37,71.37,71.37,0.275,0
"BALE007","2018-04-18 16:00:00",13.38,13.38,13.38,74.49,74.49,74.49,0.072,0
"BALE007","2018-04-18 17:00:00",13.38,13.38,13.38,81.3,81.3,81.3,0.137,0
"BALE007","2018-04-18 18:00:00",12.75,12.75,12.75,89.5,89.5,89.5,0.094,0
"BALE007","2018-04-18 19:00:00",11.28,11.28,11.28,96.3,96.3,96.3,0.008,0
"BALE007","2018-04-18 20:00:00",9.93,9.93,9.93,95.2,95.2,95.2,0,0
"BALE007","2018-04-18 21:00:00",9.47,9.47,9.47,94.7,94.7,94.7,0,0
"BALE007","2018-04-18 22:00:00",9.14,9.14,9.14,97.8,97.8,97.8,0,0
"BALE007","2018-04-18 23:00:00",9,9,9,100,100,100,0,2.4
"BALE007","2018-04-19 00:00:00",9.12,9.12,9.12,100,100,100,0,0.4
"BALE007","2018-04-19 01:00:00",9.14,9.14,9.14,100,100,100,0,0
"BALE007","2018-04-19 02:00:00",8.68,8.68,8.68,100,100,100,0,0.2
"BALE007","2018-04-19 03:00:00",8.31,8.31,8.31,100,100,100,0,0
"BALE007","2018-04-19 04:00:00",7.95,7.95,7.95,100,100,100,0,0.6
"BALE007","2018-04-19 05:00:00",7.84,7.84,7.84,100,100,100,0,0
"BALE007","2018-04-19 06:00:00",7.56,7.56,7.56,99.8,99.8,99.8,0,0
"BALE007","2018-04-19 07:00:00",7.39,7.39,7.39,99.4,99.4,99.4,0.021,0
"BALE007","2018-04-19 08:00:00",9.32,9.32,9.32,86.2,86.2,86.2,0.102,0
"BALE007","2018-04-19 09:00:00",11.05,11.05,11.05,81.4,81.4,81.4,0.218,0
"BALE007","2018-04-19 10:00:00",11.28,11.28,11.28,86.4,86.4,86.4,0.266,0
"BALE007","2018-04-19 11:00:00",10.24,10.24,10.24,88.5,88.5,88.5,0.145,0
"BALE007","2018-04-19 12:00:00",10.9,10.9,10.9,84.6,84.6,84.6,0.36,0
"BALE007","2018-04-19 13:00:00",12.5,12.5,12.5,79.93,79.93,79.93,0.458,0
"BALE007","2018-04-19 14:00:00",13.32,13.32,13.32,79.93,79.93,79.93,0.321,0
"BALE007","2018-04-19 15:00:00",14.59,14.59,14.59,73.08,73.08,73.08,0.437,0
"BALE007","2018-04-19 16:00:00",14.86,14.86,14.86,66.83,66.83,66.83,0.407,0
"BALE007","2018-04-19 17:00:00",12.92,12.92,12.92,87.4,87.4,87.4,0.133,0
"BALE007","2018-04-19 18:00:00",11.58,11.58,11.58,92,92,92,0.053,0
"BALE007","2018-04-19 19:00:00",10.85,10.85,10.85,97.6,97.6,97.6,0.01,0
"BALE007","2018-04-19 20:00:00",10.34,10.34,10.34,96,96,96,0,0
"BALE007","2018-04-19 21:00:00",10.42,10.42,10.42,97.8,97.8,97.8,0,0
"BALE007","2018-04-19 22:00:00",10.14,10.14,10.14,99.6,99.6,99.6,0,0
"BALE007","2018-04-19 23:00:00",9.51,9.51,9.51,100,100,100,0,0
"BALE007","2018-04-20 00:00:00",8.76,8.76,8.76,100,100,100,0,0
"BALE007","2018-04-20 01:00:00",8.37,8.37,8.37,100,100,100,0,0
"BALE007","2018-04-20 02:00:00",8.67,8.67,8.67,100,100,100,0,0.8
"BALE007","2018-04-20 03:00:00",8.22,8.22,8.22,100,100,100,0,0.2
"BALE007","2018-04-20 04:00:00",8.12,8.12,8.12,100,100,100,0,0
"BALE007","2018-04-20 05:00:00",7.48,7.48,7.48,100,100,100,0,0
"BALE007","2018-04-20 06:00:00",6.85,6.85,6.85,100,100,100,0,0
"BALE007","2018-04-20 07:00:00",7.18,7.18,7.18,100,100,100,0.013,0
"BALE007","2018-04-20 08:00:00",8.76,8.76,8.76,93.4,93.4,93.4,0.093,0
"BALE007","2018-04-20 09:00:00",11.83,11.83,11.83,77.74,77.74,77.74,0.267,0
"BALE007","2018-04-20 10:00:00",14.34,14.34,14.34,74.62,74.62,74.62,0.497,0
"BALE007","2018-04-20 11:00:00",15.15,15.15,15.15,77.78,77.78,77.78,0.753,0
"BALE007","2018-04-20 12:00:00",15.33,15.33,15.33,77.58,77.58,77.58,0.64,0
"BALE007","2018-04-20 13:00:00",15.21,15.21,15.21,75.54,75.54,75.54,0.493,0
"BALE007","2018-04-20 14:00:00",14.84,14.84,14.84,76.19,76.19,76.19,0.39,0
"BALE007","2018-04-20 15:00:00",14.14,14.14,14.14,94.1,94.1,94.1,0.263,0
"BALE007","2018-04-20 16:00:00",12.06,12.06,12.06,89.6,89.6,89.6,0.111,0
"BALE007","2018-04-20 17:00:00",12.39,12.39,12.39,86,86,86,0.114,0
"BALE007","2018-04-20 18:00:00",11.49,11.49,11.49,94.3,94.3,94.3,0.043,0
"BALE007","2018-04-20 19:00:00",10.45,10.45,10.45,97.9,97.9,97.9,0.005,0
"BALE007","2018-04-20 20:00:00",9.6,9.6,9.6,98.8,98.8,98.8,0,0
"BALE007","2018-04-20 21:00:00",9.97,9.97,9.97,100,100,100,0,0
"BALE007","2018-04-20 22:00:00",10.01,10.01,10.01,100,100,100,0,0
"BALE007","2018-04-20 23:00:00",9.41,9.41,9.41,100,100,100,0,0
"BALE007","2018-04-21 00:00:00",8.76,8.76,8.76,98.8,98.8,98.8,0,0
"BALE007","2018-04-21 01:00:00",8.89,8.89,8.89,100,100,100,0,0.8
"BALE007","2018-04-21 02:00:00",8.21,8.21,8.21,100,100,100,0,4.8
"BALE007","2018-04-21 03:00:00",8.39,8.39,8.39,100,100,100,0,1
"BALE007","2018-04-21 04:00:00",8.29,8.29,8.29,99.8,99.8,99.8,0,0.6
"BALE007","2018-04-21 05:00:00",8.52,8.52,8.52,100,100,100,0,1.2
"BALE007","2018-04-21 06:00:00",7.98,7.98,7.98,100,100,100,0,0.2
"BALE007","2018-04-21 07:00:00",7.85,7.85,7.85,97.9,97.9,97.9,0.014,0.2
"BALE007","2018-04-21 08:00:00",8.93,8.93,8.93,95.2,95.2,95.2,0.064,0
"BALE007","2018-04-21 09:00:00",10.27,10.27,10.27,90.7,90.7,90.7,0.157,0
"BALE007","2018-04-21 10:00:00",12.59,12.59,12.59,83.4,83.4,83.4,0.42,0
"BALE007","2018-04-21 11:00:00",13.71,13.71,13.71,81.6,81.6,81.6,0.589,0
"BALE007","2018-04-21 12:00:00",13.44,13.44,13.44,86.3,86.3,86.3,0.416,0
"BALE007","2018-04-21 13:00:00",12.99,12.99,12.99,96.8,96.8,96.8,0.26,1
"BALE007","2018-04-21 14:00:00",11.77,11.77,11.77,94.1,94.1,94.1,0.336,0.6
"BALE007","2018-04-21 15:00:00",12.71,12.71,12.71,97.9,97.9,97.9,0.343,0.8
"BALE007","2018-04-21 16:00:00",13.05,13.05,13.05,88.5,88.5,88.5,0.349,0
"BALE007","2018-04-21 17:00:00",12.62,12.62,12.62,93.6,93.6,93.6,0.141,0
"BALE007","2018-04-21 18:00:00",11.87,11.87,11.87,98.2,98.2,98.2,0.062,0
"BALE007","2018-04-21 19:00:00",10.98,10.98,10.98,100,100,100,0.008,0
"BALE007","2018-04-21 20:00:00",10.41,10.41,10.41,100,100,100,0,0
"BALE007","2018-04-21 21:00:00",10.4,10.4,10.4,100,100,100,0,0.6
"BALE007","2018-04-21 22:00:00",9.41,9.41,9.41,100,100,100,0,0
"BALE007","2018-04-21 23:00:00",9.2,9.2,9.2,99.6,99.6,99.6,0,0
