"plot","datetime","Ta_200","Ta_200_min","Ta_200_max","rH_200","rH_200_min","rH_200_max","SWDR_200","P_RT_NRT"
"BALE002","2018-01-02 22:00:00",4.04,4.04,4.04,57.7,57.7,57.7,0,0
"BALE002","2018-01-02 23:00:00",3.47,3.47,3.47,57.52,57.52,57.52,0,0
"BALE002","2018-01-03 00:00:00",2.53,2.53,2.53,62.33,62.33,62.33,0,0
"BALE002","2018-01-03 01:00:00",-0.2,-0.2,-0.2,73.42,73.42,73.42,0,0
"BALE002","2018-01-03 02:00:00",0.09,0.09,0.09,72.97,72.97,72.97,0,0
"BALE002","2018-01-03 03:00:00",1.28,1.28,1.28,71.16,71.16,71.16,0,0
"BALE002","2018-01-03 04:00:00",0.27,0.27,0.27,78.55,78.55,78.55,0,0
"BALE002","2018-01-03 05:00:00",-0.83,-0.83,-0.83,83.7,83.7,83.7,0,0
"BALE002","2018-01-03 06:00:00",-0.86,-0.86,-0.86,90.1,90.1,90.1,0,0
"BALE002","2018-01-03 07:00:00",-0.62,-0.62,-0.62,88.6,88.6,88.6,0.009,0
"BALE002","2018-01-03 08:00:00",3.57,3.57,3.57,51.2,51.2,51.2,0.121,0
"BALE002","2018-01-03 09:00:00",6.48,6.48,6.48,58.95,58.95,58.95,0.305,0
"BALE002","2018-01-03 10:00:00",7.3,7.3,7.3,55.93,55.93,55.93,0.554,0
"BALE002","2018-01-03 11:00:00",8.7,8.7,8.7,52.87,52.87,52.87,0.718,0
"BALE002","2018-01-03 12:00:00",9.16,9.16,9.16,55.02,55.02,55.02,0.827,0
"BALE002","2018-01-03 13:00:00",10.39,10.39,10.39,51.47,51.47,51.47,0.87,0
"BALE002","2018-01-03 14:00:00",10.62,10.62,10.62,55.25,55.25,55.25,0.825,0
"BALE002","2018-01-03 15:00:00",10.79,10.79,10.79,56.37,56.37,56.37,0.724,0
"BALE002","2018-01-03 16:00:00",11.28,11.28,11.28,51.64,51.64,51.64,0.571,0
"BALE002","2018-01-03 17:00:00",10.68,10.68,10.68,57.66,57.66,57.66,0.35,0
"BALE002","2018-01-03 18:00:00",8.22,8.22,8.22,68.87,68.87,68.87,0.119,0
"BALE002","2018-01-03 19:00:00",5.44,5.44,5.44,57.13,57.13,57.13,0.005,0
"BALE002","2018-01-03 20:00:00",4.44,4.44,4.44,60.66,60.66,60.66,0,0
"BALE002","2018-01-03 21:00:00",4.74,4.74,4.74,62.11,62.11,62.11,0,0
"BALE002","2018-01-03 22:00:00",3.86,3.86,3.86,68.18,68.18,68.18,0,0
"BALE002","2018-01-03 23:00:00",3.01,3.01,3.01,68.79,68.79,68.79,0,0
"BALE002","2018-01-04 00:00:00",2.54,2.54,2.54,74.39,74.39,74.39,0,0
"BALE002","2018-01-04 01:00:00",1.44,1.44,1.44,77.01,77.01,77.01,0,0
"BALE002","2018-01-04 02:00:00",-0.33,-0.33,-0.33,81.4,81.4,81.4,0,0
"BALE002","2018-01-04 03:00:00",-0.31,-0.31,-0.31,86.3,86.3,86.3,0,0
"BALE002","2018-01-04 04:00:00",0.3,0.3,0.3,81.4,81.4,81.4,0,0
"BALE002","2018-01-04 05:00:00",-0.16,-0.16,-0.16,82.4,82.4,82.4,0,0
"BALE002","2018-01-04 06:00:00",0.75,0.75,0.75,79.19,79.19,79.19,0,0
"BALE002","2018-01-04 07:00:00",1.26,1.26,1.26,82.9,82.9,82.9,0.007,0
"BALE002","2018-01-04 08:00:00",3.91,3.91,3.91,64.94,64.94,64.94,0.121,0
"BALE002","2018-01-04 09:00:00",6.6,6.6,6.6,61.55,61.55,61.55,0.308,0
"BALE002","2018-01-04 10:00:00",7.42,7.42,7.42,62.56,62.56,62.56,0.491,0
"BALE002","2018-01-04 11:00:00",8.45,8.45,8.45,54.62,54.62,54.62,0.679,0
"BALE002","2018-01-04 12:00:00",9.5,9.5,9.5,53.86,53.86,53.86,0.758,0
"BALE002","2018-01-04 13:00:00",10.25,10.25,10.25,57.42,57.42,57.42,0.818,0
"BALE002","2018-01-04 14:00:00",10.64,10.64,10.64,56.83,56.83,56.83,0.81,0
"BALE002","2018-01-04 15:00:00",10.29,10.29,10.29,62.85,62.85,62.85,0.585,0
"BALE002","2018-01-04 16:00:00",8.88,8.88,8.88,66.65,66.65,66.65,0.253,0
"BALE002","2018-01-04 17:00:00",8.26,8.26,8.26,71.64,71.64,71.64,0.179,0
"BALE002","2018-01-04 18:00:00",6.28,6.28,6.28,72.62,72.62,72.62,0.043,0
"BALE002","2018-01-04 19:00:00",4.75,4.75,4.75,75.24,75.24,75.24,0.002,0
"BALE002","2018-01-04 20:00:00",4.98,4.98,4.98,64.48,64.48,64.48,0,0
"BALE002","2018-01-04 21:00:00",3.88,3.88,3.88,81.3,81.3,81.3,0,0
"BALE002","2018-01-04 22:00:00",3.85,3.85,3.85,71.26,71.26,71.26,0,0
"BALE002","2018-01-04 23:00:00",3.48,3.48,3.48,75.01,75.01,75.01,0,0
"BALE002","2018-01-05 00:00:00",2.38,2.38,2.38,75.74,75.74,75.74,0,0
"BALE002","2018-01-05 01:00:00",1.96,1.96,1.96,78.37,78.37,78.37,0,0
"BALE002","2018-01-05 02:00:00",1.51,1.51,1.51,79.5,79.5,79.5,0,0
"BALE002","2018-01-05 03:00:00",1.13,1.13,1.13,84.4,84.4,84.4,0,0
"BALE002","2018-01-05 04:00:00",-1.07,-1.07,-1.07,89.2,89.2,89.2,0,0
"BALE002","2018-01-05 05:00:00",-1.83,-1.83,-1.83,89.9,89.9,89.9,0,0
"BALE002","2018-01-05 06:00:00",-1,-1,-1,89.6,89.6,89.6,0,0
"BALE002","2018-01-05 07:00:00",0.67,0.67,0.67,88.2,88.2,88.2,0.007,0
"BALE002","2018-01-05 08:00:00",3.83,3.83,3.83,78.18,78.18,78.18,0.113,0
"BALE002","2018-01-05 09:00:00",5.86,5.86,5.86,73.46,73.46,73.46,0.239,0
"BALE002","2018-01-05 10:00:00",6.21,6.21,6.21,64.92,64.92,64.92,0.396,0
"BALE002","2018-01-05 11:00:00",8.53,8.53,8.53,56.28,56.28,56.28,0.716,0
"BALE002","2018-01-05 12:00:00",9.27,9.27,9.27,52.03,52.03,52.03,0.81,0
"BALE002","2018-01-05 13:00:00",9.5,9.5,9.5,58.21,58.21,58.21,0.837,0
"BALE002","2018-01-05 14:00:00",9.78,9.78,9.78,57.85,57.85,57.85,0.808,0
"BALE002","2018-01-05 15:00:00",9.97,9.97,9.97,56.23,56.23,56.23,0.706,0
"BALE002","2018-01-05 16:00:00",10.54,10.54,10.54,57.32,57.32,57.32,0.545,0
"BALE002","2018-01-05 17:00:00",9.93,9.93,9.93,55.08,55.08,55.08,0.36,0
"BALE002","2018-01-05 18:00:00",8.13,8.13,8.13,65.64,65.64,65.64,0.129,0
"BALE002","2018-01-05 19:00:00",5.21,5.21,5.21,64.71,64.71,64.71,0.005,0
"BALE002","2018-01-05 20:00:00",4.34,4.34,4.34,62.21,62.21,62.21,0,0
"BALE002","2018-01-05 21:00:00",3.69,3.69,3.69,66.41,66.41,66.41,0,0
"BALE002","2018-01-05 22:00:00",2.89,2.89,2.89,66.17,66.17,66.17,0,0
"BALE002","2018-01-05 23:00:00",3.09,3.09,3.09,67.08,67.08,67.08,0,0
"BALE002","2018-01-06 00:00:00",2.51,2.51,2.51,68.07,68.07,68.07,0,0
"BALE002","2018-01-06 01:00:00",2.37,2.37,2.37,69.36,69.36,69.36,0,0
"BALE002","2018-01-06 02:00:00",0.55,0.55,0.55,78.46,78.46,78.46,0,0
"BALE002","2018-01-06 03:00:00",-0.82,-0.82,-0.82,69.4,69.4,69.4,0,0
"BALE002","2018-01-06 04:00:00",-1.44,-1.44,-1.44,77.29,77.29,77.29,0,0
"BALE002","2018-01-06 05:00:00",0.48,0.48,0.48,80.3,80.3,80.3,0,0
"BALE002","2018-01-06 06:00:00",0.21,0.21,0.21,82.3,82.3,82.3,0,0
"BALE002","2018-01-06 07:00:00",-0.18,-0.18,-0.18,78.15,78.15,78.15,0.008,0
"BALE002","2018-01-06 08:00:00",3.57,3.57,3.57,68.35,68.35,68.35,0.131,0
"BALE002","2018-01-06 09:00:00",5.9,5.9,5.9,61.85,61.85,61.85,0.285,0
"BALE002","2018-01-06 10:00:00",7.12,7.12,7.12,54.84,54.84,54.84,0.552,0
"BALE002","2018-01-06 11:00:00",8.16,8.16,8.16,52.84,52.84,52.84,0.714,0
"BALE002","2018-01-06 12:00:00",9.09,9.09,9.09,52.71,52.71,52.71,0.821,0
"BALE002","2018-01-06 13:00:00",9.42,9.42,9.42,53.25,53.25,53.25,0.858,0
"BALE002","2018-01-06 14:00:00",9.29,9.29,9.29,48.92,48.92,48.92,0.821,0
"BALE002","2018-01-06 15:00:00",9.77,9.77,9.77,60.35,60.35,60.35,0.677,0
"BALE002","2018-01-06 16:00:00",8.34,8.34,8.34,63.68,63.68,63.68,0.227,0
"BALE002","2018-01-06 17:00:00",7.59,7.59,7.59,61.31,61.31,61.31,0.13,0
"BALE002","2018-01-06 18:00:00",7.03,7.03,7.03,67.71,67.71,67.71,0.073,0
"BALE002","2018-01-06 19:00:00",4.87,4.87,4.87,66.55,66.55,66.55,0.005,0
"BALE002","2018-01-06 20:00:00",4.73,4.73,4.73,62.2,62.2,62.2,0,0
"BALE002","2018-01-06 21:00:00",3.8,3.8,3.8,66.29,66.29,66.29,0,0
"BALE002","2018-01-06 22:00:00",2.89,2.89,2.89,70.12,70.12,70.12,0,0
"BALE002","2018-01-06 23:00:00",3.07,3.07,3.07,72.44,72.44,72.44,0,0
"BALE002","2018-01-07 00:00:00",2.96,2.96,2.96,75.47,75.47,75.47,0,0
"BALE002","2018-01-07 01:00:00",2.55,2.55,2.55,77.01,77.01,77.01,0,0
"BALE002","2018-01-07 02:00:00",1.33,1.33,1.33,74.36,74.36,74.36,0,0
"BALE002","2018-01-07 03:00:00",-0.62,-0.62,-0.62,85.1,85.1,85.1,0,0
"BALE002","2018-01-07 04:00:00",-1,-1,-1,87.1,87.1,87.1,0,0
"BALE002","2018-01-07 05:00:00",-0.9,-0.9,-0.9,88.1,88.1,88.1,0,0
"BALE002","2018-01-07 06:00:00",0.48,0.48,0.48,86.1,86.1,86.1,0,0
"BALE002","2018-01-07 07:00:00",1.07,1.07,1.07,83,83,83,0.007,0
"BALE002","2018-01-07 08:00:00",3.5,3.5,3.5,66.98,66.98,66.98,0.133,0
"BALE002","2018-01-07 09:00:00",6.08,6.08,6.08,58.12,58.12,58.12,0.282,0
"BALE002","2018-01-07 10:00:00",7.58,7.58,7.58,52.1,52.1,52.1,0.553,0
"BALE002","2018-01-07 11:00:00",8.35,8.35,8.35,57.53,57.53,57.53,0.714,0
"BALE002","2018-01-07 12:00:00",8.7,8.7,8.7,60.4,60.4,60.4,0.824,0
"BALE002","2018-01-07 13:00:00",9.02,9.02,9.02,67.16,67.16,67.16,0.72,0
"BALE002","2018-01-07 14:00:00",8.27,8.27,8.27,67.72,67.72,67.72,0.368,0
"BALE002","2018-01-07 15:00:00",8.26,8.26,8.26,70.75,70.75,70.75,0.354,0
"BALE002","2018-01-07 16:00:00",8.79,8.79,8.79,71.14,71.14,71.14,0.336,0
"BALE002","2018-01-07 17:00:00",8.74,8.74,8.74,70.23,70.23,70.23,0.301,0
"BALE002","2018-01-07 18:00:00",7.55,7.55,7.55,75.58,75.58,75.58,0.132,0
"BALE002","2018-01-07 19:00:00",5.13,5.13,5.13,84.7,84.7,84.7,0.004,0
"BALE002","2018-01-07 20:00:00",3.51,3.51,3.51,82.2,82.2,82.2,0,0
"BALE002","2018-01-07 21:00:00",2.46,2.46,2.46,85.7,85.7,85.7,0,0
"BALE002","2018-01-07 22:00:00",1.71,1.71,1.71,80.1,80.1,80.1,0,0
"BALE002","2018-01-07 23:00:00",3.17,3.17,3.17,79.16,79.16,79.16,0,0
"BALE002","2018-01-08 00:00:00",3.22,3.22,3.22,78.08,78.08,78.08,0,0
"BALE002","2018-01-08 01:00:00",3.06,3.06,3.06,73.43,73.43,73.43,0,0
"BALE002","2018-01-08 02:00:00",2.09,2.09,2.09,84.1,84.1,84.1,0,0
"BALE002","2018-01-08 03:00:00",0.31,0.31,0.31,88.6,88.6,88.6,0,0
"BALE002","2018-01-08 04:00:00",-0.5,-0.5,-0.5,93.5,93.5,93.5,0,0
"BALE002","2018-01-08 05:00:00",0.22,0.22,0.22,92.4,92.4,92.4,0,0
"BALE002","2018-01-08 06:00:00",0.52,0.52,0.52,87.8,87.8,87.8,0,0
"BALE002","2018-01-08 07:00:00",0.85,0.85,0.85,87,87,87,0.007,0
"BALE002","2018-01-08 08:00:00",3.1,3.1,3.1,74.72,74.72,74.72,0.132,0
"BALE002","2018-01-08 09:00:00",6.11,6.11,6.11,68.33,68.33,68.33,0.28,0
"BALE002","2018-01-08 10:00:00",6.92,6.92,6.92,61.82,61.82,61.82,0.546,0
"BALE002","2018-01-08 11:00:00",7.85,7.85,7.85,63.92,63.92,63.92,0.711,0
"BALE002","2018-01-08 12:00:00",8.45,8.45,8.45,67.53,67.53,67.53,0.77,0
"BALE002","2018-01-08 13:00:00",7.55,7.55,7.55,75.56,75.56,75.56,0.45,0
"BALE002","2018-01-08 14:00:00",7.14,7.14,7.14,76.19,76.19,76.19,0.376,0
"BALE002","2018-01-08 15:00:00",7.15,7.15,7.15,77.97,77.97,77.97,0.229,0
"BALE002","2018-01-08 16:00:00",7.3,7.3,7.3,77.31,77.31,77.31,0.21,0
"BALE002","2018-01-08 17:00:00",6.1,6.1,6.1,80.8,80.8,80.8,0.083,0
"BALE002","2018-01-08 18:00:00",5.39,5.39,5.39,84.8,84.8,84.8,0.051,0
"BALE002","2018-01-08 19:00:00",4.34,4.34,4.34,87,87,87,0.002,0
"BALE002","2018-01-08 20:00:00",3.44,3.44,3.44,75.56,75.56,75.56,0,0
"BALE002","2018-01-08 21:00:00",3.78,3.78,3.78,75.79,75.79,75.79,0,0
"BALE002","2018-01-08 22:00:00",3.49,3.49,3.49,90.5,90.5,90.5,0,0
"BALE002","2018-01-08 23:00:00",3.21,3.21,3.21,83.5,83.5,83.5,0,0
"BALE002","2018-01-09 00:00:00",3.13,3.13,3.13,82.6,82.6,82.6,0,0
"BALE002","2018-01-09 01:00:00",2.79,2.79,2.79,83.9,83.9,83.9,0,0
"BALE002","2018-01-09 02:00:00",2.72,2.72,2.72,79.39,79.39,79.39,0,0
"BALE002","2018-01-09 03:00:00",2.64,2.64,2.64,86.1,86.1,86.1,0,0
"BALE002","2018-01-09 04:00:00",2.08,2.08,2.08,89.7,89.7,89.7,0,0
"BALE002","2018-01-09 05:00:00",1.77,1.77,1.77,86.9,86.9,86.9,0,0
"BALE002","2018-01-09 06:00:00",1.34,1.34,1.34,90.2,90.2,90.2,0,0
"BALE002","2018-01-09 07:00:00",0.63,0.63,0.63,91.9,91.9,91.9,0.007,0
"BALE002","2018-01-09 08:00:00",3.09,3.09,3.09,80.4,80.4,80.4,0.12,0
"BALE002","2018-01-09 09:00:00",5.64,5.64,5.64,69.41,69.41,69.41,0.317,0
"BALE002","2018-01-09 10:00:00",6.21,6.21,6.21,68.43,68.43,68.43,0.364,0
"BALE002","2018-01-09 11:00:00",6.87,6.87,6.87,63.98,63.98,63.98,0.578,0
"BALE002","2018-01-09 12:00:00",7.8,7.8,7.8,67.37,67.37,67.37,0.757,0
"BALE002","2018-01-09 13:00:00",8.08,8.08,8.08,68.35,68.35,68.35,0.615,0
"BALE002","2018-01-09 14:00:00",7.42,7.42,7.42,76.46,76.46,76.46,0.286,0
"BALE002","2018-01-09 15:00:00",6.95,6.95,6.95,78.12,78.12,78.12,0.263,0
"BALE002","2018-01-09 16:00:00",6.35,6.35,6.35,78.01,78.01,78.01,0.193,0
"BALE002","2018-01-09 17:00:00",6.24,6.24,6.24,85,85,85,0.109,0
"BALE002","2018-01-09 18:00:00",5.67,5.67,5.67,91.2,91.2,91.2,0.035,0
"BALE002","2018-01-09 19:00:00",4.67,4.67,4.67,92.5,92.5,92.5,0.002,0
"BALE002","2018-01-09 20:00:00",4.28,4.28,4.28,94,94,94,0,0
"BALE002","2018-01-09 21:00:00",3.96,3.96,3.96,95,95,95,0,0
"BALE002","2018-01-09 22:00:00",3.94,3.94,3.94,92.8,92.8,92.8,0,0
"BALE002","2018-01-09 23:00:00",3.77,3.77,3.77,93.8,93.8,93.8,0,0
"BALE002","2018-01-10 00:00:00",3.13,3.13,3.13,94.7,94.7,94.7,0,0
"BALE002","2018-01-10 01:00:00",3.45,3.45,3.45,91.5,91.5,91.5,0,0
"BALE002","2018-01-10 02:00:00",3.43,3.43,3.43,91.7,91.7,91.7,0,0
"BALE002","2018-01-10 03:00:00",2.95,2.95,2.95,93.5,93.5,93.5,0,0
"BALE002","2018-01-10 04:00:00",3.04,3.04,3.04,93.9,93.9,93.9,0,0
"BALE002","2018-01-10 05:00:00",2.81,2.81,2.81,95,95,95,0,0
"BALE002","2018-01-10 06:00:00",2.28,2.28,2.28,91.6,91.6,91.6,0,0
"BALE002","2018-01-10 07:00:00",1.8,1.8,1.8,91.1,91.1,91.1,0.004,0
"BALE002","2018-01-10 08:00:00",3.69,3.69,3.69,78.64,78.64,78.64,0.126,0
"BALE002","2018-01-10 09:00:00",5.79,5.79,5.79,75.76,75.76,75.76,0.302,0
"BALE002","2018-01-10 10:00:00",7.2,7.2,7.2,69.14,69.14,69.14,0.531,0
"BALE002","2018-01-10 11:00:00",8.18,8.18,8.18,67.98,67.98,67.98,0.701,0
"BALE002","2018-01-10 12:00:00",9,9,9,68.57,68.57,68.57,0.837,0
"BALE002","2018-01-10 13:00:00",8.97,8.97,8.97,72.75,72.75,72.75,0.661,0
"BALE002","2018-01-10 14:00:00",7.22,7.22,7.22,80.9,80.9,80.9,0.266,0
"BALE002","2018-01-10 15:00:00",7.73,7.73,7.73,72.69,72.69,72.69,0.22,0
"BALE002","2018-01-10 16:00:00",7.61,7.61,7.61,73.43,73.43,73.43,0.159,0
"BALE002","2018-01-10 17:00:00",9.93,9.93,9.93,72.23,72.23,72.23,0.347,0
"BALE002","2018-01-10 18:00:00",8.56,8.56,8.56,79.08,79.08,79.08,0.141,0
"BALE002","2018-01-10 19:00:00",6.08,6.08,6.08,78.8,78.8,78.8,0.01,0
"BALE002","2018-01-10 20:00:00",4.42,4.42,4.42,79.1,79.1,79.1,0,0
"BALE002","2018-01-10 21:00:00",3.92,3.92,3.92,86.3,86.3,86.3,0,0
"BALE002","2018-01-10 22:00:00",4.1,4.1,4.1,94.2,94.2,94.2,0,0
"BALE002","2018-01-10 23:00:00",3.67,3.67,3.67,97.1,97.1,97.1,0,0
"BALE002","2018-01-11 00:00:00",3.51,3.51,3.51,97.5,97.5,97.5,0,0
"BALE002","2018-01-11 01:00:00",1.87,1.87,1.87,92.5,92.5,92.5,0,0
"BALE002","2018-01-11 02:00:00",0.18,0.18,0.18,98.1,98.1,98.1,0,0
"BALE002","2018-01-11 03:00:00",-0.14,-0.14,-0.14,98.7,98.7,98.7,0,0
"BALE002","2018-01-11 04:00:00",0.01,0.01,0.01,97.8,97.8,97.8,0,0
"BALE002","2018-01-11 05:00:00",0.35,0.35,0.35,98.3,98.3,98.3,0,0
"BALE002","2018-01-11 06:00:00",1.09,1.09,1.09,95.2,95.2,95.2,0,0
"BALE002","2018-01-11 07:00:00",1.36,1.36,1.36,81.19,81.19,81.19,0.007,0
"BALE002","2018-01-11 08:00:00",4.21,4.21,4.21,65.42,65.42,65.42,0.135,0
"BALE002","2018-01-11 09:00:00",8.35,8.35,8.35,43.15,43.15,43.15,0.308,0
"BALE002","2018-01-11 10:00:00",10.94,10.94,10.94,34.3,34.3,34.3,0.553,0
"BALE002","2018-01-11 11:00:00",11.59,11.59,11.59,35.32,35.32,35.32,0.728,0
"BALE002","2018-01-11 12:00:00",12.32,12.32,12.32,55.9,55.9,55.9,0.835,0
"BALE002","2018-01-11 13:00:00",11.87,11.87,11.87,71.39,71.39,71.39,0.905,0
"BALE002","2018-01-11 14:00:00",11.69,11.69,11.69,67.69,67.69,67.69,0.783,0
"BALE002","2018-01-11 15:00:00",11.08,11.08,11.08,73.87,73.87,73.87,0.577,0
"BALE002","2018-01-11 16:00:00",10.18,10.18,10.18,80.69,80.69,80.69,0.334,0
"BALE002","2018-01-11 17:00:00",8.51,8.51,8.51,90.6,90.6,90.6,0.121,0
"BALE002","2018-01-11 18:00:00",7.27,7.27,7.27,88.1,88.1,88.1,0.057,0
"BALE002","2018-01-11 19:00:00",5.83,5.83,5.83,84.7,84.7,84.7,0.004,0
"BALE002","2018-01-11 20:00:00",4.92,4.92,4.92,88.7,88.7,88.7,0,0
"BALE002","2018-01-11 21:00:00",4.3,4.3,4.3,96.1,96.1,96.1,0,0
"BALE002","2018-01-11 22:00:00",4.66,4.66,4.66,95.1,95.1,95.1,0,0
"BALE002","2018-01-11 23:00:00",4.23,4.23,4.23,95.3,95.3,95.3,0,0
"BALE002","2018-01-12 00:00:00",3.17,3.17,3.17,83.8,83.8,83.8,0,0
"BALE002","2018-01-12 01:00:00",2.23,2.23,2.23,99.5,99.5,99.5,0,0
"BALE002","2018-01-12 02:00:00",2.89,2.89,2.89,99.9,99.9,99.9,0,0
"BALE002","2018-01-12 03:00:00",2.92,2.92,2.92,98.4,98.4,98.4,0,0
"BALE002","2018-01-12 04:00:00",2.13,2.13,2.13,97.4,97.4,97.4,0,0
"BALE002","2018-01-12 05:00:00",2.15,2.15,2.15,91.8,91.8,91.8,0,0
"BALE002","2018-01-12 06:00:00",2.38,2.38,2.38,86.4,86.4,86.4,0,0
"BALE002","2018-01-12 07:00:00",2.98,2.98,2.98,81.3,81.3,81.3,0.007,0
"BALE002","2018-01-12 08:00:00",4.76,4.76,4.76,73.76,73.76,73.76,0.131,0
"BALE002","2018-01-12 09:00:00",6.99,6.99,6.99,63.82,63.82,63.82,0.31,0
"BALE002","2018-01-12 10:00:00",8.63,8.63,8.63,59.98,59.98,59.98,0.549,0
"BALE002","2018-01-12 11:00:00",10.02,10.02,10.02,67.21,67.21,67.21,0.695,0
"BALE002","2018-01-12 12:00:00",10.35,10.35,10.35,71.48,71.48,71.48,0.772,0
"BALE002","2018-01-12 13:00:00",10.03,10.03,10.03,79.91,79.91,79.91,0.6,0
"BALE002","2018-01-12 14:00:00",9.47,9.47,9.47,75.51,75.51,75.51,0.5,0
"BALE002","2018-01-12 15:00:00",9.38,9.38,9.38,82,82,82,0.308,0
"BALE002","2018-01-12 16:00:00",8.58,8.58,8.58,78.39,78.39,78.39,0.189,0
"BALE002","2018-01-12 17:00:00",8.04,8.04,8.04,78.03,78.03,78.03,0.095,0
"BALE002","2018-01-12 18:00:00",7.59,7.59,7.59,68.5,68.5,68.5,0.076,0
"BALE002","2018-01-12 19:00:00",5.06,5.06,5.06,79.31,79.31,79.31,0.007,0
"BALE002","2018-01-12 20:00:00",3.05,3.05,3.05,79.55,79.55,79.55,0,0
"BALE002","2018-01-12 21:00:00",2.63,2.63,2.63,82.7,82.7,82.7,0,0
"BALE002","2018-01-12 22:00:00",2.43,2.43,2.43,82.8,82.8,82.8,0,0
"BALE002","2018-01-12 23:00:00",1.91,1.91,1.91,80.8,80.8,80.8,0,0
