"plot","datetime","Ta_200","Ta_200_min","Ta_200_max","rH_200","rH_200_min","rH_200_max","SWDR_200","P_RT_NRT"
"BALE001","2018-02-21 07:00:00",-0.95,-0.95,-0.95,100,100,100,0.005,0
"BALE001","2018-02-21 08:00:00",-0.95,-0.95,-0.95,100,100,100,0.056,0
"BALE001","2018-02-21 09:00:00",0.11,0.11,0.11,95.5,95.5,95.5,0.24,0
"BALE001","2018-02-21 10:00:00",2.58,2.58,2.58,78.94,78.94,78.94,0.546,0
"BALE001","2018-02-21 11:00:00",6.01,6.01,6.01,65.03,65.03,65.03,0.701,0
"BALE001","2018-02-21 12:00:00",5.85,5.85,5.85,97.3,97.3,97.3,0.245,0
"BALE001","2018-02-21 13:00:00",3.21,3.21,3.21,100,100,100,0.056,0.2
"BALE001","2018-02-21 14:00:00",4.05,4.05,4.05,88,88,88,0.108,0
"BALE001","2018-02-21 15:00:00",4.13,4.13,4.13,80.1,80.1,80.1,0.145,0
"BALE001","2018-02-21 16:00:00",4.42,4.42,4.42,94.8,94.8,94.8,0.104,0
"BALE001","2018-02-21 17:00:00",3.24,3.24,3.24,96.2,96.2,96.2,0.087,0
"BALE001","2018-02-21 18:00:00",2.12,2.12,2.12,100,100,100,0.058,0
"BALE001","2018-02-21 19:00:00",0.74,0.74,0.74,98.1,98.1,98.1,0.002,0
"BALE001","2018-02-21 20:00:00",0.78,0.78,0.78,96.7,96.7,96.7,0,0
"BALE001","2018-02-21 21:00:00",0.59,0.59,0.59,100,100,100,0,0
"BALE001","2018-02-21 22:00:00",1.01,1.01,1.01,100,100,100,0,0
"BALE001","2018-02-21 23:00:00",0.83,0.83,0.83,100,100,100,0,0
"BALE001","2018-02-22 00:00:00",0.79,0.79,0.79,100,100,100,0,0
"BALE001","2018-02-22 01:00:00",0.55,0.55,0.55,100,100,100,0,0.4
"BALE001","2018-02-22 02:00:00",-0.06,-0.06,-0.06,97.6,97.6,97.6,0,0
"BALE001","2018-02-22 03:00:00",-0.48,-0.48,-0.48,100,100,100,0,0
"BALE001","2018-02-22 04:00:00",0.51,0.51,0.51,100,100,100,0,0
"BALE001","2018-02-22 05:00:00",0.38,0.38,0.38,100,100,100,0,0
"BALE001","2018-02-22 06:00:00",0.48,0.48,0.48,100,100,100,0,0
"BALE001","2018-02-22 07:00:00",0.5,0.5,0.5,100,100,100,0.003,0
"BALE001","2018-02-22 08:00:00",0.8,0.8,0.8,100,100,100,0.064,0
"BALE001","2018-02-22 09:00:00",1.14,1.14,1.14,100,100,100,0.118,0.2
"BALE001","2018-02-22 10:00:00",2.39,2.39,2.39,100,100,100,0.239,0
"BALE001","2018-02-22 11:00:00",2.59,2.59,2.59,100,100,100,0.269,0
"BALE001","2018-02-22 12:00:00",3.26,3.26,3.26,99.6,99.6,99.6,0.444,0
"BALE001","2018-02-22 13:00:00",3.77,3.77,3.77,96.7,96.7,96.7,0.369,0
"BALE001","2018-02-22 14:00:00",4.08,4.08,4.08,92.6,92.6,92.6,0.471,0
"BALE001","2018-02-22 15:00:00",3.43,3.43,3.43,100,100,100,0.315,0.2
"BALE001","2018-02-22 16:00:00",2.91,2.91,2.91,100,100,100,0.135,0
"BALE001","2018-02-22 17:00:00",2.25,2.25,2.25,100,100,100,0.056,0.6
"BALE001","2018-02-22 18:00:00",1.41,1.41,1.41,100,100,100,0.027,0
"BALE001","2018-02-22 19:00:00",1.27,1.27,1.27,100,100,100,0.003,0.2
"BALE001","2018-02-22 20:00:00",1.09,1.09,1.09,100,100,100,0,0
"BALE001","2018-02-22 21:00:00",1.53,1.53,1.53,100,100,100,0,0.2
"BALE001","2018-02-22 22:00:00",1.07,1.07,1.07,100,100,100,0,1.8
"BALE001","2018-02-22 23:00:00",-0.49,-0.49,-0.49,100,100,100,0,0.6
"BALE001","2018-02-23 00:00:00",-0.28,-0.28,-0.28,91.8,91.8,91.8,0,0
"BALE001","2018-02-23 01:00:00",-0.24,-0.24,-0.24,100,100,100,0,0
"BALE001","2018-02-23 02:00:00",-0.02,-0.02,-0.02,100,100,100,0,0
"BALE001","2018-02-23 03:00:00",0.06,0.06,0.06,100,100,100,0,0.2
"BALE001","2018-02-23 04:00:00",0.66,0.66,0.66,100,100,100,0,0
"BALE001","2018-02-23 05:00:00",0.93,0.93,0.93,100,100,100,0,0
"BALE001","2018-02-23 06:00:00",0.96,0.96,0.96,100,100,100,0,0
"BALE001","2018-02-23 07:00:00",0.5,0.5,0.5,100,100,100,0.004,0.2
"BALE001","2018-02-23 08:00:00",0.36,0.36,0.36,100,100,100,0.072,0
"BALE001","2018-02-23 09:00:00",0.93,0.93,0.93,100,100,100,0.255,0
"BALE001","2018-02-23 10:00:00",1.83,1.83,1.83,97.7,97.7,97.7,0.395,0
"BALE001","2018-02-23 11:00:00",3.11,3.11,3.11,79.01,79.01,79.01,0.626,0
"BALE001","2018-02-23 12:00:00",4.59,4.59,4.59,73.19,73.19,73.19,0.959,0
"BALE001","2018-02-23 13:00:00",5.7,5.7,5.7,68.54,68.54,68.54,0.991,0
"BALE001","2018-02-23 14:00:00",6.48,6.48,6.48,62.73,62.73,62.73,0.969,0
"BALE001","2018-02-23 15:00:00",6.54,6.54,6.54,71.21,71.21,71.21,0.814,0
"BALE001","2018-02-23 16:00:00",4.52,4.52,4.52,84.4,84.4,84.4,0.508,0
"BALE001","2018-02-23 17:00:00",3.74,3.74,3.74,90.9,90.9,90.9,0.169,0
"BALE001","2018-02-23 18:00:00",2.23,2.23,2.23,100,100,100,0.045,0.4
"BALE001","2018-02-23 19:00:00",1.63,1.63,1.63,100,100,100,0.007,0
"BALE001","2018-02-23 20:00:00",0.75,0.75,0.75,100,100,100,0,0
"BALE001","2018-02-23 21:00:00",0.28,0.28,0.28,100,100,100,0,0
"BALE001","2018-02-23 22:00:00",-0.3,-0.3,-0.3,100,100,100,0,0
"BALE001","2018-02-23 23:00:00",-0.43,-0.43,-0.43,100,100,100,0,0
"BALE001","2018-02-24 00:00:00",-0.29,-0.29,-0.29,100,100,100,0,0
"BALE001","2018-02-24 01:00:00",-0.22,-0.22,-0.22,100,100,100,0,0
"BALE001","2018-02-24 02:00:00",-0.1,-0.1,-0.1,100,100,100,0,0
"BALE001","2018-02-24 03:00:00",0.06,0.06,0.06,100,100,100,0,0
"BALE001","2018-02-24 04:00:00",-0.03,-0.03,-0.03,100,100,100,0,0
"BALE001","2018-02-24 05:00:00",-0.31,-0.31,-0.31,100,100,100,0,0
"BALE001","2018-02-24 06:00:00",-0.47,-0.47,-0.47,100,100,100,0,0
"BALE001","2018-02-24 07:00:00",-0.65,-0.65,-0.65,100,100,100,0.011,0
"BALE001","2018-02-24 08:00:00",-0.09,-0.09,-0.09,91.7,91.7,91.7,0.177,0
"BALE001","2018-02-24 09:00:00",2.22,2.22,2.22,84.9,84.9,84.9,0.394,0
"BALE001","2018-02-24 10:00:00",3.78,3.78,3.78,70.72,70.72,70.72,0.644,0.2
"BALE001","2018-02-24 11:00:00",4.55,4.55,4.55,75.62,75.62,75.62,0.841,0
"BALE001","2018-02-24 12:00:00",5.53,5.53,5.53,67.5,67.5,67.5,0.959,0
"BALE001","2018-02-24 13:00:00",6.13,6.13,6.13,64.3,64.3,64.3,0.966,0
"BALE001","2018-02-24 14:00:00",6.6,6.6,6.6,64.24,64.24,64.24,0.84,0
"BALE001","2018-02-24 15:00:00",7.29,7.29,7.29,61.06,61.06,61.06,0.615,0
"BALE001","2018-02-24 16:00:00",5.88,5.88,5.88,79.3,79.3,79.3,0.218,0
"BALE001","2018-02-24 17:00:00",5.08,5.08,5.08,78.81,78.81,78.81,0.362,0
"BALE001","2018-02-24 18:00:00",3.99,3.99,3.99,93.2,93.2,93.2,0.179,0
"BALE001","2018-02-24 19:00:00",1.97,1.97,1.97,100,100,100,0.007,0
"BALE001","2018-02-24 20:00:00",1.43,1.43,1.43,100,100,100,0,0
"BALE001","2018-02-24 21:00:00",1.02,1.02,1.02,100,100,100,0,0
"BALE001","2018-02-24 22:00:00",0.68,0.68,0.68,100,100,100,0,0
"BALE001","2018-02-24 23:00:00",0.35,0.35,0.35,100,100,100,0,0
"BALE001","2018-02-25 00:00:00",-0.2,-0.2,-0.2,94,94,94,0,0
"BALE001","2018-02-25 01:00:00",0.03,0.03,0.03,90.5,90.5,90.5,0,0
"BALE001","2018-02-25 02:00:00",0.23,0.23,0.23,90.5,90.5,90.5,0,0
"BALE001","2018-02-25 03:00:00",-0.04,-0.04,-0.04,94.7,94.7,94.7,0,0
"BALE001","2018-02-25 04:00:00",-0.28,-0.28,-0.28,94.7,94.7,94.7,0,0
"BALE001","2018-02-25 05:00:00",-0.12,-0.12,-0.12,95.8,95.8,95.8,0,0
"BALE001","2018-02-25 06:00:00",-0.15,-0.15,-0.15,96.9,96.9,96.9,0,0
"BALE001","2018-02-25 07:00:00",-0.34,-0.34,-0.34,100,100,100,0.009,0
"BALE001","2018-02-25 08:00:00",0.11,0.11,0.11,100,100,100,0.119,0
"BALE001","2018-02-25 09:00:00",1.29,1.29,1.29,99.7,99.7,99.7,0.33,0
"BALE001","2018-02-25 10:00:00",3.93,3.93,3.93,77.93,77.93,77.93,0.652,0
"BALE001","2018-02-25 11:00:00",5.28,5.28,5.28,71.62,71.62,71.62,0.715,0
"BALE001","2018-02-25 12:00:00",5.95,5.95,5.95,69.03,69.03,69.03,0.818,0
"BALE001","2018-02-25 13:00:00",6.19,6.19,6.19,61.31,61.31,61.31,0.653,0
"BALE001","2018-02-25 14:00:00",6.97,6.97,6.97,59.75,59.75,59.75,0.688,0
"BALE001","2018-02-25 15:00:00",7.45,7.45,7.45,51.63,51.63,51.63,0.667,0
"BALE001","2018-02-25 16:00:00",6.63,6.63,6.63,69.16,69.16,69.16,0.411,0
"BALE001","2018-02-25 17:00:00",5.89,5.89,5.89,81.5,81.5,81.5,0.286,0
"BALE001","2018-02-25 18:00:00",3.56,3.56,3.56,98.9,98.9,98.9,0.026,0
"BALE001","2018-02-25 19:00:00",1.38,1.38,1.38,96.1,96.1,96.1,0.005,0
"BALE001","2018-02-25 20:00:00",0.98,0.98,0.98,100,100,100,0,0
"BALE001","2018-02-25 21:00:00",0,0,0,100,100,100,0,0
"BALE001","2018-02-25 22:00:00",0.1,0.1,0.1,99.8,99.8,99.8,0,0
"BALE001","2018-02-25 23:00:00",0.35,0.35,0.35,100,100,100,0,0
"BALE001","2018-02-26 00:00:00",0,0,0,100,100,100,0,0
"BALE001","2018-02-26 01:00:00",0.36,0.36,0.36,99.3,99.3,99.3,0,0
"BALE001","2018-02-26 02:00:00",-0.05,-0.05,-0.05,100,100,100,0,0
"BALE001","2018-02-26 03:00:00",0,0,0,100,100,100,0,0
"BALE001","2018-02-26 04:00:00",0.07,0.07,0.07,100,100,100,0,0
"BALE001","2018-02-26 05:00:00",0.15,0.15,0.15,100,100,100,0,0
"BALE001","2018-02-26 06:00:00",-0.44,-0.44,-0.44,100,100,100,0,0
"BALE001","2018-02-26 07:00:00",-0.71,-0.71,-0.71,100,100,100,0.001,0
"BALE001","2018-02-26 08:00:00",-0.58,-0.58,-0.58,100,100,100,0.029,0.2
"BALE001","2018-02-26 09:00:00",-0.12,-0.12,-0.12,100,100,100,0.086,0
"BALE001","2018-02-26 10:00:00",0.56,0.56,0.56,100,100,100,0.183,0
"BALE001","2018-02-26 11:00:00",1.67,1.67,1.67,96.6,96.6,96.6,0.402,0
"BALE001","2018-02-26 12:00:00",3.33,3.33,3.33,85.8,85.8,85.8,0.438,0
"BALE001","2018-02-26 13:00:00",4.67,4.67,4.67,75.82,75.82,75.82,0.719,0
"BALE001","2018-02-26 14:00:00",5.66,5.66,5.66,71.54,71.54,71.54,0.361,0
"BALE001","2018-02-26 15:00:00",5.25,5.25,5.25,76.21,76.21,76.21,0.227,0
"BALE001","2018-02-26 16:00:00",4.75,4.75,4.75,78.55,78.55,78.55,0.184,0
"BALE001","2018-02-26 17:00:00",4.58,4.58,4.58,84.6,84.6,84.6,0.206,0
"BALE001","2018-02-26 18:00:00",3.95,3.95,3.95,84.6,84.6,84.6,0.146,0
"BALE001","2018-02-26 19:00:00",2.45,2.45,2.45,85.6,85.6,85.6,0.032,0
"BALE001","2018-02-26 20:00:00",0.85,0.85,0.85,100,100,100,0,0.4
"BALE001","2018-02-26 21:00:00",0.82,0.82,0.82,100,100,100,0,0
"BALE001","2018-02-26 22:00:00",0.94,0.94,0.94,100,100,100,0,0
"BALE001","2018-02-26 23:00:00",0.55,0.55,0.55,100,100,100,0,0
"BALE001","2018-02-27 00:00:00",0.21,0.21,0.21,100,100,100,0,0
"BALE001","2018-02-27 01:00:00",-0.03,-0.03,-0.03,100,100,100,0,0.2
"BALE001","2018-02-27 02:00:00",0.05,0.05,0.05,100,100,100,0,0
"BALE001","2018-02-27 03:00:00",-0.14,-0.14,-0.14,100,100,100,0,0
"BALE001","2018-02-27 04:00:00",-0.03,-0.03,-0.03,100,100,100,0,0
"BALE001","2018-02-27 05:00:00",-0.25,-0.25,-0.25,100,100,100,0,0
"BALE001","2018-02-27 06:00:00",-0.26,-0.26,-0.26,100,100,100,0,0
"BALE001","2018-02-27 07:00:00",-0.32,-0.32,-0.32,100,100,100,0.004,0
"BALE001","2018-02-27 08:00:00",0.8,0.8,0.8,95.7,95.7,95.7,0.187,0
"BALE001","2018-02-27 09:00:00",2.96,2.96,2.96,87.8,87.8,87.8,0.356,0
"BALE001","2018-02-27 10:00:00",3.25,3.25,3.25,88.4,88.4,88.4,0.237,0
"BALE001","2018-02-27 11:00:00",3.87,3.87,3.87,94.7,94.7,94.7,0.264,0
"BALE001","2018-02-27 12:00:00",4.28,4.28,4.28,87.7,87.7,87.7,0.152,0
"BALE001","2018-02-27 13:00:00",2.93,2.93,2.93,100,100,100,0.151,1
"BALE001","2018-02-27 14:00:00",1.93,1.93,1.93,100,100,100,0.133,1
"BALE001","2018-02-27 15:00:00",0.83,0.83,0.83,100,100,100,0.137,0.2
"BALE001","2018-02-27 16:00:00",1.78,1.78,1.78,98.7,98.7,98.7,0.193,0
"BALE001","2018-02-27 17:00:00",2.45,2.45,2.45,99.4,99.4,99.4,0.117,0
"BALE001","2018-02-27 18:00:00",1.88,1.88,1.88,100,100,100,0.03,0
"BALE001","2018-02-27 19:00:00",1.58,1.58,1.58,100,100,100,0.007,0
"BALE001","2018-02-27 20:00:00",1.18,1.18,1.18,100,100,100,0,0.2
"BALE001","2018-02-27 21:00:00",0.99,0.99,0.99,100,100,100,0,0.2
"BALE001","2018-02-27 22:00:00",0.77,0.77,0.77,100,100,100,0,0
"BALE001","2018-02-27 23:00:00",0.87,0.87,0.87,100,100,100,0,0.2
"BALE001","2018-02-28 00:00:00",1.25,1.25,1.25,100,100,100,0,0
"BALE001","2018-02-28 01:00:00",1.31,1.31,1.31,100,100,100,0,0.2
"BALE001","2018-02-28 02:00:00",1.25,1.25,1.25,100,100,100,0,0.2
"BALE001","2018-02-28 03:00:00",1.17,1.17,1.17,100,100,100,0,0
"BALE001","2018-02-28 04:00:00",-0.56,-0.56,-0.56,100,100,100,0,0.2
"BALE001","2018-02-28 05:00:00",0.34,0.34,0.34,100,100,100,0,0.4
"BALE001","2018-02-28 06:00:00",0.44,0.44,0.44,100,100,100,0,0.2
"BALE001","2018-02-28 07:00:00",0.33,0.33,0.33,100,100,100,0.002,0
"BALE001","2018-02-28 08:00:00",0.24,0.24,0.24,100,100,100,0.067,0
"BALE001","2018-02-28 09:00:00",0.99,0.99,0.99,100,100,100,0.136,0
"BALE001","2018-02-28 10:00:00",1.4,1.4,1.4,100,100,100,0.195,0
"BALE001","2018-02-28 11:00:00",2.08,2.08,2.08,92.6,92.6,92.6,0.63,0
"BALE001","2018-02-28 12:00:00",3.73,3.73,3.73,80.6,80.6,80.6,0.767,0
"BALE001","2018-02-28 13:00:00",4.01,4.01,4.01,79.08,79.08,79.08,0.434,0
"BALE001","2018-02-28 14:00:00",5.1,5.1,5.1,68.35,68.35,68.35,0.764,0
"BALE001","2018-02-28 15:00:00",5.42,5.42,5.42,77.12,77.12,77.12,0.598,0
"BALE001","2018-02-28 16:00:00",4.83,4.83,4.83,88.3,88.3,88.3,0.287,0
"BALE001","2018-02-28 17:00:00",3.65,3.65,3.65,92.7,92.7,92.7,0.103,0
"BALE001","2018-02-28 18:00:00",3.16,3.16,3.16,99,99,99,0.07,0
"BALE001","2018-02-28 19:00:00",2.26,2.26,2.26,100,100,100,0.015,0
"BALE001","2018-02-28 20:00:00",1.9,1.9,1.9,100,100,100,0,0
"BALE001","2018-02-28 21:00:00",1.39,1.39,1.39,100,100,100,0,0
"BALE001","2018-02-28 22:00:00",1.05,1.05,1.05,100,100,100,0,0
"BALE001","2018-02-28 23:00:00",1.29,1.29,1.29,100,100,100,0,0
"BALE001","2018-03-01 00:00:00",1.46,1.46,1.46,100,100,100,0,0
"BALE001","2018-03-01 01:00:00",1.28,1.28,1.28,100,100,100,0,0
"BALE001","2018-03-01 02:00:00",1.2,1.2,1.2,100,100,100,0,0
"BALE001","2018-03-01 03:00:00",-0.21,-0.21,-0.21,100,100,100,0,0.2
"BALE001","2018-03-01 04:00:00",-0.37,-0.37,-0.37,100,100,100,0,0
"BALE001","2018-03-01 05:00:00",-0.22,-0.22,-0.22,100,100,100,0,0
"BALE001","2018-03-01 06:00:00",0.18,0.18,0.18,100,100,100,0,0
"BALE001","2018-03-01 07:00:00",0.48,0.48,0.48,100,100,100,0.001,0
"BALE001","2018-03-01 08:00:00",0.4,0.4,0.4,100,100,100,0.033,0
"BALE001","2018-03-01 09:00:00",0.9,0.9,0.9,97.1,97.1,97.1,0.251,0
"BALE001","2018-03-01 10:00:00",2.27,2.27,2.27,89.1,89.1,89.1,0.435,0
"BALE001","2018-03-01 11:00:00",3.26,3.26,3.26,80.69,80.69,80.69,0.44,0
"BALE001","2018-03-01 12:00:00",4.87,4.87,4.87,69.17,69.17,69.17,0.767,0
"BALE001","2018-03-01 13:00:00",4.69,4.69,4.69,89.9,89.9,89.9,0.298,0
"BALE001","2018-03-01 14:00:00",3.26,3.26,3.26,95.3,95.3,95.3,0.157,0
"BALE001","2018-03-01 15:00:00",4.01,4.01,4.01,95.6,95.6,95.6,0.25,0
"BALE001","2018-03-01 16:00:00",3.66,3.66,3.66,91.4,91.4,91.4,0.179,0
"BALE001","2018-03-01 17:00:00",3.81,3.81,3.81,78.91,78.91,78.91,0.147,0
"BALE001","2018-03-01 18:00:00",3.61,3.61,3.61,100,100,100,0.041,0
"BALE001","2018-03-01 19:00:00",1.96,1.96,1.96,100,100,100,0.002,0
"BALE001","2018-03-01 20:00:00",1.05,1.05,1.05,100,100,100,0,0
"BALE001","2018-03-01 21:00:00",0.75,0.75,0.75,100,100,100,0,0
"BALE001","2018-03-01 22:00:00",0.48,0.48,0.48,100,100,100,0,0
"BALE001","2018-03-01 23:00:00",0.66,0.66,0.66,100,100,100,0,0.2
"BALE001","2018-03-02 00:00:00",0.35,0.35,0.35,100,100,100,0,0
"BALE001","2018-03-02 01:00:00",0.45,0.45,0.45,100,100,100,0,0
"BALE001","2018-03-02 02:00:00",0.35,0.35,0.35,100,100,100,0,0
"BALE001","2018-03-02 03:00:00",0.81,0.81,0.81,100,100,100,0,0
"BALE001","2018-03-02 04:00:00",0.15,0.15,0.15,100,100,100,0,0
"BALE001","2018-03-02 05:00:00",0.85,0.85,0.85,100,100,100,0,0
"BALE001","2018-03-02 06:00:00",0.5,0.5,0.5,100,100,100,0,0
"BALE001","2018-03-02 07:00:00",0.24,0.24,0.24,100,100,100,0.001,0
"BALE001","2018-03-02 08:00:00",0.48,0.48,0.48,100,100,100,0.05,0
"BALE001","2018-03-02 09:00:00",1.15,1.15,1.15,93.9,93.9,93.9,0.197,0
"BALE001","2018-03-02 10:00:00",3.2,3.2,3.2,100,100,100,0.205,0
"BALE001","2018-03-02 11:00:00",2.24,2.24,2.24,100,100,100,0.05,0
"BALE001","2018-03-02 12:00:00",2.3,2.3,2.3,100,100,100,0.187,0.2
"BALE001","2018-03-02 13:00:00",2.96,2.96,2.96,100,100,100,0.13,0.2
"BALE001","2018-03-02 14:00:00",2.39,2.39,2.39,100,100,100,0.054,0
"BALE001","2018-03-02 15:00:00",2.36,2.36,2.36,100,100,100,0.028,1.4
"BALE001","2018-03-02 16:00:00",2.02,2.02,2.02,100,100,100,0.05,1.2
"BALE001","2018-03-02 17:00:00",1.26,1.26,1.26,100,100,100,0.056,0
"BALE001","2018-03-02 18:00:00",1.24,1.24,1.24,100,100,100,0.024,0
"BALE001","2018-03-02 19:00:00",0.96,0.96,0.96,100,100,100,0.002,0.8
"BALE001","2018-03-02 20:00:00",-0.17,-0.17,-0.17,100,100,100,0,1
"BALE001","2018-03-02 21:00:00",-0.17,-0.17,-0.17,100,100,100,0,1
"BALE001","2018-03-02 22:00:00",-0.47,-0.47,-0.47,100,100,100,0,0
"BALE001","2018-03-02 23:00:00",-0.2,-0.2,-0.2,100,100,100,0,0.2
"BALE001","2018-03-03 00:00:00",-0.33,-0.33,-0.33,100,100,100,0,0.4
"BALE001","2018-03-03 01:00:00",0.02,0.02,0.02,100,100,100,0,0.8
"BALE001","2018-03-03 02:00:00",0.26,0.26,0.26,100,100,100,0,0.2
"BALE001","2018-03-03 03:00:00",0.48,0.48,0.48,100,100,100,0,0
"BALE001","2018-03-03 04:00:00",0.39,0.39,0.39,100,100,100,0,0
"BALE001","2018-03-03 05:00:00",0.29,0.29,0.29,100,100,100,0,0
"BALE001","2018-03-03 06:00:00",-1.08,-1.08,-1.08,100,100,100,0,0
"BALE001","2018-03-03 07:00:00",-1.44,-1.44,-1.44,100,100,100,0.007,0
"BALE001","2018-03-03 08:00:00",-0.85,-0.85,-0.85,100,100,100,0.039,0
"BALE001","2018-03-03 09:00:00",-0.53,-0.53,-0.53,100,100,100,0.05,0
"BALE001","2018-03-03 10:00:00",0.46,0.46,0.46,100,100,100,0.255,0
"BALE001","2018-03-03 11:00:00",3.64,3.64,3.64,89.1,89.1,89.1,0.476,0
"BALE001","2018-03-03 12:00:00",3.07,3.07,3.07,100,100,100,0.066,0
"BALE001","2018-03-03 13:00:00",2.43,2.43,2.43,100,100,100,0.103,0
"BALE001","2018-03-03 14:00:00",2.26,2.26,2.26,100,100,100,0.052,0.2
"BALE001","2018-03-03 15:00:00",2.09,2.09,2.09,100,100,100,0.073,0
"BALE001","2018-03-03 16:00:00",2.58,2.58,2.58,100,100,100,0.21,0.4
"BALE001","2018-03-03 17:00:00",3.46,3.46,3.46,100,100,100,0.162,0
"BALE001","2018-03-03 18:00:00",3.04,3.04,3.04,100,100,100,0.039,0
"BALE001","2018-03-03 19:00:00",2.67,2.67,2.67,100,100,100,0.002,0.2
"BALE001","2018-03-03 20:00:00",2.35,2.35,2.35,100,100,100,0,0
"BALE001","2018-03-03 21:00:00",2.3,2.3,2.3,100,100,100,0,0.2
"BALE001","2018-03-03 22:00:00",2.18,2.18,2.18,100,100,100,0,0.2
"BALE001","2018-03-03 23:00:00",1.37,1.37,1.37,100,100,100,0,0
"BALE001","2018-03-04 00:00:00",1.12,1.12,1.12,100,100,100,0,0
"BALE001","2018-03-04 01:00:00",1.17,1.17,1.17,100,100,100,0,0
"BALE001","2018-03-04 02:00:00",0.88,0.88,0.88,100,100,100,0,0.2
"BALE001","2018-03-04 03:00:00",0.45,0.45,0.45,100,100,100,0,0
"BALE001","2018-03-04 04:00:00",0.59,0.59,0.59,100,100,100,0,0
"BALE001","2018-03-04 05:00:00",0.59,0.59,0.59,100,100,100,0,0
"BALE001","2018-03-04 06:00:00",0.46,0.46,0.46,100,100,100,0,0
"BALE001","2018-03-04 07:00:00",0.64,0.64,0.64,100,100,100,0.003,0
"BALE001","2018-03-04 08:00:00",1.02,1.02,1.02,100,100,100,0.033,0
"BALE001","2018-03-04 09:00:00",1.28,1.28,1.28,100,100,100,0.078,0
"BALE001","2018-03-04 10:00:00",1.85,1.85,1.85,100,100,100,0.153,0
"BALE001","2018-03-04 11:00:00",2.06,2.06,2.06,100,100,100,0.233,0
"BALE001","2018-03-04 12:00:00",2.87,2.87,2.87,99.2,99.2,99.2,0.312,0
"BALE001","2018-03-04 13:00:00",3.25,3.25,3.25,98.8,98.8,98.8,0.269,0
"BALE001","2018-03-04 14:00:00",3.16,3.16,3.16,100,100,100,0.124,0
"BALE001","2018-03-04 15:00:00",2.91,2.91,2.91,100,100,100,0.134,0
"BALE001","2018-03-04 16:00:00",3.42,3.42,3.42,100,100,100,0.223,0.4
"BALE001","2018-03-04 17:00:00",2.43,2.43,2.43,100,100,100,0.064,0.8
"BALE001","2018-03-04 18:00:00",2.08,2.08,2.08,100,100,100,0.024,0.4
"BALE001","2018-03-04 19:00:00",1.84,1.84,1.84,100,100,100,0.003,0
"BALE001","2018-03-04 20:00:00",1.16,1.16,1.16,100,100,100,0,1.2
"BALE001","2018-03-04 21:00:00",0.34,0.34,0.34,100,100,100,0,0.8
"BALE001","2018-03-04 22:00:00",0.44,0.44,0.44,100,100,100,0,0.4
"BALE001","2018-03-04 23:00:00",0.17,0.17,0.17,100,100,100,0,0.4
"BALE001","2018-03-05 00:00:00",0.89,0.89,0.89,100,100,100,0,0.4
"BALE001","2018-03-05 01:00:00",1.33,1.33,1.33,100,100,100,0,0.8
"BALE001","2018-03-05 02:00:00",1.07,1.07,1.07,100,100,100,0,1.8
"BALE001","2018-03-05 03:00:00",0.85,0.85,0.85,100,100,100,0,1.2
"BALE001","2018-03-05 04:00:00",-0.75,-0.75,-0.75,100,100,100,0,0.2
"BALE001","2018-03-05 05:00:00",-1.16,-1.16,-1.16,100,100,100,0,0
"BALE001","2018-03-05 06:00:00",-0.82,-0.82,-0.82,100,100,100,0,0
"BALE001","2018-03-05 07:00:00",-0.8,-0.8,-0.8,100,100,100,0.003,0
"BALE001","2018-03-05 08:00:00",-0.85,-0.85,-0.85,100,100,100,0.027,0
"BALE001","2018-03-05 09:00:00",-0.26,-0.26,-0.26,100,100,100,0.113,0
"BALE001","2018-03-05 10:00:00",1.05,1.05,1.05,100,100,100,0.184,3.2
"BALE001","2018-03-05 11:00:00",1.21,1.21,1.21,99.5,99.5,99.5,0.239,0
"BALE001","2018-03-05 12:00:00",2.64,2.64,2.64,100,100,100,0.242,0
"BALE001","2018-03-05 13:00:00",3.02,3.02,3.02,88.8,88.8,88.8,0.363,0
"BALE001","2018-03-05 14:00:00",4.42,4.42,4.42,100,100,100,0.19,0
"BALE001","2018-03-05 15:00:00",2.09,2.09,2.09,100,100,100,0.091,2.4
"BALE001","2018-03-05 16:00:00",2,2,2,100,100,100,0.217,0.2
"BALE001","2018-03-05 17:00:00",2.25,2.25,2.25,100,100,100,0.132,0
"BALE001","2018-03-05 18:00:00",2.67,2.67,2.67,100,100,100,0.104,0
"BALE001","2018-03-05 19:00:00",2.17,2.17,2.17,100,100,100,0.009,0
"BALE001","2018-03-05 20:00:00",1.45,1.45,1.45,96.9,96.9,96.9,0,0
"BALE001","2018-03-05 21:00:00",1.79,1.79,1.79,91.2,91.2,91.2,0,0
"BALE001","2018-03-05 22:00:00",1.7,1.7,1.7,91.2,91.2,91.2,0,0
"BALE001","2018-03-05 23:00:00",1.51,1.51,1.51,90,90,90,0,0
"BALE001","2018-03-06 00:00:00",1.62,1.62,1.62,89.5,89.5,89.5,0,0
"BALE001","2018-03-06 01:00:00",1.77,1.77,1.77,89.3,89.3,89.3,0,0
"BALE001","2018-03-06 02:00:00",1.78,1.78,1.78,90.7,90.7,90.7,0,0
"BALE001","2018-03-06 03:00:00",1.79,1.79,1.79,93.6,93.6,93.6,0,0
"BALE001","2018-03-06 04:00:00",0.96,0.96,0.96,99.8,99.8,99.8,0,0
